"mode","run","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","wasserstein","q05_shift","q25_shift","q50_shift","q75_shift","q95_shift","shuffle_percentage","patch_size","time_min"
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_100.0_ 8x 8_local","2020",FALSE,2.65305537846864,-1.71951730524343,3.47635251566828,-39.3250708364133,79.5035958720085,3.47635251566828,4.53258526923057,0.000365358066452802,1.82287371996293,-1.95465889987684,-51.744328814287,1.87455482047775,0,0,-2,-3,-5,100,8,18.9452682415644
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_2.5_16x16_local","2020",FALSE,9.09644339998631,-0.335986237844827,0.435971206616619,-3.56203280326915,4.62204568023542,0.435971206616619,1.70614918011433,0.980721791544927,8.30733645222913,-0.243405214890592,-2.84659769136239,0.335986237844901,0,0,0,0,-1,2.5,16,29.2691706418991
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_2.5_16x16_local","2020",FALSE,5.33084210800564,-0.41296902533147,0.670923465477965,-7.18980857386824,11.6808065220655,0.670923465477965,1.389639957524,0.972000096715849,5.60796860384792,0.0019209357564911,0.034265419600777,0.423823018506152,0,0,-1,-1,0,2.5,16,14.463797112306
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_2.5_16x16_local","2020",FALSE,3.71263127079896,-0.659941412913109,0.768931260044114,-15.0927488380332,17.585328264717,0.768931260044114,1.41315159966845,0.948610920412839,3.21934829856881,-0.55818432127096,-14.7764262402223,0.659941412913575,0,0,-1,-1,-1,2.5,16,17.9578484654427
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_5.0_16x16_local","2020",FALSE,8.77453952676683,-0.657890111064306,0.825079548899831,-6.97476828690746,8.74726428480994,0.825079548899831,2.43769667599841,0.961760015104385,8.06687034438348,-0.48387132273624,-5.65882284336664,0.657890111064347,0,0,0,-1,-1,5,16,29.6839714487394
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_5.0_16x16_local","2020",FALSE,5.21206148227881,-0.531749651058302,0.811989669083986,-9.25778439983906,14.1367752217895,0.811989669083986,1.71334098616065,0.956940261367692,5.43179453266566,-0.174253135425769,-3.10830634597678,0.532169082376921,0,0,-1,-1,0,5,16,14.334461303552
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_5.0_16x16_local","2020",FALSE,3.62217945968033,-0.750393224031742,0.908801400986227,-17.1613665068845,20.7841348040144,0.908801400986227,1.66367373314656,0.92423295786928,3.138780800156,-0.638751819683768,-16.9092337238602,0.750393224031321,0,0,-1,-1,-2,5,16,18.1636812965075
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_10.0_16x16_local","2020",FALSE,8.1736899942055,-1.25873964362563,1.51927643425218,-13.3448081984852,16.1069469117346,1.51927643425218,3.50233985538593,0.924815865416349,7.58997733517337,-0.960764331946347,-11.2360350639616,1.25873964362589,0,-1,-1,-3,-2,10,16,30.113304678599
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_10.0_16x16_local","2020",FALSE,5.00069943390396,-0.743111699433143,1.09294211017802,-12.9376067942088,19.028169360141,1.09294211017802,2.22394770301584,0.927623027363217,5.10507960975603,-0.500968058335403,-8.93620760998554,0.74311169943269,0,0,-1,-2,-1,10,16,14.4562137643496
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_10.0_16x16_local","2020",FALSE,3.46155937345114,-0.911013310260927,1.15973141181885,-20.8347207961682,26.522861841471,1.15973141181885,2.05272569645793,0.877556333636267,2.99375873057039,-0.78377388926938,-20.7483023482832,0.911013310260566,0,0,-1,-2,-2,10,16,17.0974549055099
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_15.0_16x16_local","2020",FALSE,7.6291196343896,-1.80331000344154,2.13321520289701,-19.1181919471619,22.6157552698958,2.13321520289701,4.32757799674102,0.889673538732137,7.12479382869794,-1.42594783842178,-16.6763059151348,1.80331000344082,0,-1,-1,-4,-4,15,16,29.4823976318041
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_15.0_16x16_local","2020",FALSE,4.80037855975092,-0.943432573586186,1.38015915671603,-16.4252018683292,24.0286305499424,1.38015915671603,2.6875025336252,0.894580058352511,4.77916504031679,-0.82688262777464,-14.7498322656281,0.943432573586579,0,0,-1,-2,-2,15,16,15.309842034181
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_15.0_16x16_local","2020",FALSE,3.31680638857927,-1.0557662951328,1.38913843933248,-24.1451971528239,31.7693618794961,1.38913843933248,2.37262815675005,0.830044899338386,2.85899777850686,-0.918534841332912,-24.3157355282315,1.05932015464719,0,0,-1,-2,-2,15,16,18.0796189506849
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_20.0_16x16_local","2020",FALSE,7.11664152638385,-2.31578811144728,2.70846249497488,-24.5513425529222,28.7143673366183,2.70846249497488,5.07038383701453,0.852740990793051,6.66093526611079,-1.88980640100893,-22.1010816906776,2.31578811144841,0,-1,-1,-5,-5,20,16,30.0353863080343
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_20.0_16x16_local","2020",FALSE,4.62481869395858,-1.11899243937853,1.65069485635192,-19.4817067170592,28.7386687694391,1.65069485635192,3.07320591534436,0.862156995514065,4.47916975409335,-1.12687791399808,-20.1011118833694,1.11899243937757,0,0,-1,-2,-3,20,16,14.0979167819023
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_20.0_16x16_local","2020",FALSE,3.18903924532902,-1.18353343838305,1.59878155279851,-27.0672101756419,36.5638645357231,1.59878155279851,2.64200934379718,0.782618485812224,2.73317561591211,-1.04435700392766,-27.6465383367611,1.19261087313541,0,0,-1,-2,-3,20,16,18.2542989889781
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_25.0_16x16_local","2020",FALSE,6.66162416365437,-2.77080547417677,3.22340425034967,-29.3753102918866,34.1736368477258,3.22340425034967,5.71199061710209,0.816606068148951,6.21393960158223,-2.33680206553749,-27.3286476952429,2.77080547417729,0,-1,-1,-6,-6,25,16,30.6040958364805
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_25.0_16x16_local","2020",FALSE,4.47361760707479,-1.27019352626232,1.90978716903093,-22.1141241725396,33.2494771275907,1.90978716903093,3.41863583579522,0.827892366231181,4.20913437299182,-1.39691329509961,-24.9179703385431,1.27019352626269,0,0,-1,-3,-4,25,16,14.4332050919533
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_25.0_16x16_local","2020",FALSE,3.07724239362895,-1.29533029008312,1.78560563692018,-29.6239853235203,40.8364998384498,1.78560563692018,2.86836166873788,0.736755351092505,2.62309310067483,-1.15443951916494,-30.5606763817675,1.30878975437391,0,0,-1,-2,-3,25,16,17.3148411115011
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_30.0_16x16_local","2020",FALSE,6.24751510683418,-3.18491453099696,3.69621599729604,-33.7655795302523,39.1862557073464,3.69621599729604,6.27945651834588,0.781121602967339,5.79372574513398,-2.75701592198574,-32.2430033477369,3.18491453099687,0,-1,-2,-7,-7,30,16,29.748936522007
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_30.0_16x16_local","2020",FALSE,4.3327223271641,-1.41108880617301,2.15694569946696,-24.5671170833428,37.5525178212779,2.15694569946696,3.73866198981816,0.791393247416289,3.94468688777028,-1.66136078032115,-29.6351525831167,1.41108880617424,0,0,-1,-3,-5,30,16,14.9678457220395
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_30.0_16x16_local","2020",FALSE,2.9767201097772,-1.39585257393487,1.9622758965813,-31.9229130057563,44.8769188878397,1.9622758965813,3.07538478501234,0.688647147797895,2.51742757795512,-1.26010504188465,-33.3578864485915,1.41332887907931,0,0,-2,-2,-3,30,16,19.2762568116188
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_50.0_16x16_local","2020",FALSE,4.96856072771906,-4.46386891011208,5.24372799165559,-47.3246987415481,55.5925481874182,5.24372799165559,8.09824737980183,0.623779080744304,4.33906526824052,-4.2116763988792,-49.255100467769,4.46386891011209,0,-1,-2,-9,-12,50,16,28.954848921299
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_50.0_16x16_local","2020",FALSE,3.92544838173359,-1.81836275160352,3.0348307953629,-31.6577740700723,52.8365352709584,3.0348307953629,4.79463372482253,0.61450957103478,3.09551736570283,-2.5105303023886,-44.7825357725384,1.8795926193501,0,1,-1,-3,-7,50,16,17.1566208163897
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_50.0_16x16_local","2020",FALSE,2.68809125667283,-1.68448142703924,2.54093298987114,-38.5238062094192,58.110709041754,2.54093298987114,3.70253192943904,0.495849815995892,2.20471253329324,-1.57282008654653,-41.6361748482595,1.71243882846489,0,0,-2,-3,-4,50,16,17.7407186746597
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_65.0_16x16_local","2020",FALSE,4.34402467502062,-5.08840496281051,6.12475631347917,-53.9458565627904,64.932965827959,6.12475631347917,9.08833730191653,0.478147962831749,3.53460573529279,-5.01613593182694,-58.6631677941523,5.08840496281286,0,-2,-2,-10,-15,65,16,30.2028995553652
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_65.0_16x16_local","2020",FALSE,3.74911646307963,-1.99469467025748,3.5791375998938,-34.7277203924806,62.3129402553031,3.5791375998938,5.39502099844365,0.448653436481867,2.67569501828234,-2.9303526498091,-52.2712760094444,2.11298165758757,0,1,-1,-4,-8,65,16,15.7709761897723
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_65.0_16x16_local","2020",FALSE,2.55521548646767,-1.8173571972444,2.89139864148334,-41.5626526693106,66.1257994007479,2.89139864148334,4.05589214435112,0.343937125714699,2.05138366850211,-1.72614895133766,-45.6951434984797,1.84915932176829,0,0,-2,-3,-5,65,16,17.6076905290286
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_80.0_16x16_local","2020",FALSE,3.95314898694574,-5.4792806508854,6.85289833325686,-58.0898120767248,72.6525253448124,6.85289833325686,9.85227927177854,0.2935552252097,2.99009896869499,-5.56064269842473,-65.0311156026049,5.47928065088385,0,-2,-2,-10,-17,80,16,29.9092531998952
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_80.0_16x16_local","2020",FALSE,3.65158636940493,-2.09222476393218,4.05581257541854,-36.4257235372677,70.6118721745321,4.05581257541854,5.88755483643897,0.258137814330323,2.42300219316702,-3.18304547492441,-56.7787800492977,2.25943703540641,0,1,-1,-4,-9,80,16,16.6830442229907
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_80.0_16x16_local","2020",FALSE,2.47849724906613,-1.89407543464594,3.1940986574681,-43.3171858229233,73.0484977268918,3.1940986574681,4.34005517733442,0.193749213157526,1.96253340469315,-1.81499921514662,-48.0472148834443,1.92798023535747,0,0,-2,-3,-5,80,16,19.2329984227816
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_100.0_16x16_local","2020",FALSE,3.76173036149619,-5.67069927633494,7.67898314744645,-60.1191791942044,81.4104471731011,7.67898314744645,10.6015286607299,0.00630965045807414,2.72290482026619,-5.82783684685353,-68.1559223016102,5.67069927633778,0,-2,-2,-10,-17,100,16,29.3215101957321
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_100.0_16x16_local","2020",FALSE,3.61868774149951,-2.12512339183759,4.61110757777235,-36.9984900705277,80.2795821577325,4.61110757777235,6.4242829911208,0.00176453646280841,2.31804939748667,-3.28799827060476,-58.6509153198862,2.31841939321994,0,1,-1,-4,-9,100,16,17.380564614137
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_100.0_16x16_local","2020",FALSE,2.44811884244876,-1.92445384126331,3.55314143231743,-44.0119348600412,81.2597454480964,3.55314143231743,4.65591207991764,-0.000158381269564511,1.92404259126185,-1.85349002857792,-49.0661554805194,1.96012849794136,0,0,-2,-3,-5,100,16,18.7103344678879
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_2.5_32x32_local","2020",FALSE,9.09184914349335,-0.340580494337788,0.435348132103458,-3.61073983496048,4.61544001725053,0.435348132103458,1.8654969879024,0.976734470525617,8.31264782417873,-0.238093842940987,-2.78448177023676,0.340580494337857,0,0,0,-1,-1,2.5,32,30.4712452173233
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_2.5_32x32_local","2020",FALSE,5.31800513583536,-0.425805997501751,0.689280464737256,-7.4133008139904,12.0004026723071,0.689280464737256,1.49140906349672,0.967640720250437,5.62943007353497,0.0233824054435354,0.417092519148984,0.441959084951378,0,0,-1,-1,0,2.5,32,13.844114224116
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_2.5_32x32_local","2020",FALSE,3.71735549919915,-0.655217184512915,0.758146853993186,-14.9847065310913,17.338690716733,0.758146853993186,1.41509331065645,0.947717780484345,3.23351466695002,-0.544017952889752,-14.4014097994163,0.655217184513186,0,0,-1,-1,-1,2.5,32,16.5850130637487
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_5.0_32x32_local","2020",FALSE,8.76630087217802,-0.666128765653118,0.831327396205805,-7.06211221530284,8.81350222716273,0.831327396205805,2.63740801792984,0.954489180509815,8.06902429925524,-0.481717367864478,-5.63363257384833,0.666128765652916,0,0,0,-1,-1,5,32,28.145183912913
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_5.0_32x32_local","2020",FALSE,5.18655902165547,-0.557252111681638,0.843335682276881,-9.70178334115731,14.6825106658218,0.843335682276881,1.8635222773224,0.948764024862527,5.47445145964995,-0.131596208441478,-2.34739724370342,0.56025349465974,0,0,-1,-1,0,5,32,14.2607127785683
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_5.0_32x32_local","2020",FALSE,3.63645833556834,-0.73611434814373,0.88156927273644,-16.8348110229424,20.1613406226569,0.88156927273644,1.64970577027111,0.924341025015833,3.17223008588247,-0.605302533957297,-16.0237539916458,0.736114348144138,0,0,-1,-1,-1,5,32,17.1009568611781
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_10.0_32x32_local","2020",FALSE,8.17398111179462,-1.25844852603652,1.53582402930065,-13.3417218506374,16.2823799198124,1.53582402930065,3.7269742047731,0.912239367872185,7.60926641167059,-0.94147525544913,-11.0104513982617,1.25844852603606,0,-1,-1,-3,-2,10,32,30.7319505254428
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_10.0_32x32_local","2020",FALSE,4.94496674101055,-0.79884439232656,1.14055607381727,-13.9079153854845,19.8571305243217,1.14055607381727,2.44096998585318,0.911509859156942,5.17463455467073,-0.4314131134207,-7.69549491839361,0.798844392326911,0,0,-1,-2,-1,10,32,16.1889463702838
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_10.0_32x32_local","2020",FALSE,3.47781284296156,-0.894759840750511,1.12136847125908,-20.4630066890257,25.6455078593938,1.12136847125908,2.04537238814366,0.876159980460697,3.04998056282958,-0.727552057010189,-19.2599807924636,0.89475984075067,0,0,-1,-2,-2,10,32,18.3003098686536
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_15.0_32x32_local","2020",FALSE,7.62553997715004,-1.8068896606811,2.16224213433198,-19.1561424792835,22.9234907373151,2.16224213433198,4.56971042067854,0.871927053506114,7.15807584229373,-1.39266582482599,-16.2870763618228,1.8068896606817,0,-1,-1,-4,-3,15,32,30.098913693428
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_15.0_32x32_local","2020",FALSE,4.72366951149149,-1.02014162184562,1.42370894121167,-17.7607097128371,24.7868341796348,1.42370894121167,2.90298485885603,0.874625601612622,4.89048290151888,-0.715564766572552,-12.7641577264034,1.020141621846,0,0,-1,-2,-2,15,32,16.3225036819776
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_15.0_32x32_local","2020",FALSE,3.33903559444793,-1.03353708926414,1.33942094846739,-23.6368189627606,30.6323312464712,1.33942094846739,2.3568953538527,0.829640163277963,2.93672423208092,-0.840808387758855,-22.2581370533478,1.0335370892639,0,0,-1,-2,-2,15,32,17.9594646453857
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_20.0_32x32_local","2020",FALSE,7.11628065925915,-2.31614897857199,2.74004594628467,-24.5551683659795,29.0492063179038,2.74004594628467,5.31091869581015,0.830521986361261,6.70339296047867,-1.84734870664105,-21.6045435420495,2.31614897857289,0,-1,-1,-5,-5,20,32,29.4440809170405
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_20.0_32x32_local","2020",FALSE,4.52470027942,-1.21911085391711,1.69681387081604,-21.2247726399182,29.5416028038896,1.69681387081604,3.298794618212,0.837396436109166,4.61556995654707,-0.990477711544358,-17.6680215757346,1.21911090406803,0,0,-1,-3,-3,20,32,15.3503046353658
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_20.0_32x32_local","2020",FALSE,3.20862783997648,-1.16394484373558,1.54165715671928,-26.6192223189635,35.2574392293578,1.54165715671928,2.62485331250623,0.783148613380011,2.82689940321271,-0.950633216627063,-25.1654535459018,1.16394484373603,0,0,-1,-2,-2,20,32,18.0378909826279
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_25.0_32x32_local","2020",FALSE,6.67647274375348,-2.75595689407766,3.2421089079612,-29.2178897685513,34.3719384341645,3.2421089079612,5.91635689740885,0.792690132618951,6.2930297315781,-2.25771193554163,-26.4036971696062,2.7559568940775,0,-1,-1,-6,-6,25,32,29.5225719650586
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_25.0_32x32_local","2020",FALSE,4.34161478934555,-1.40219634399156,1.95664332275329,-24.4122989325537,34.0652447883763,1.95664332275329,3.65283940724018,0.799084451171887,4.34904424896666,-1.25700341912477,-22.4222748992913,1.40219634399199,0,0,-1,-3,-3,25,32,14.9640177408854
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_25.0_32x32_local","2020",FALSE,3.08866965983041,-1.28390302388166,1.73275768314348,-29.3626456722886,39.6278760464759,1.73275768314348,2.85808770727402,0.737123092653386,2.72140082861923,-1.05613179122054,-27.9582441108168,1.28390302388101,0,0,-2,-2,-3,25,32,17.5023237784704
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_30.0_32x32_local","2020",FALSE,6.27644331797892,-3.15598631985222,3.70236525407032,-33.4588906679392,39.2514484202569,3.70236525407032,6.45270828596227,0.755733263489592,5.895962875096,-2.65477879202373,-31.0473511582297,3.1559863198542,0,-1,-1,-7,-7,30,32,29.1221300363541
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_30.0_32x32_local","2020",FALSE,4.17559237213745,-1.56821876119965,2.2035981473172,-27.3027563893545,38.3647389540284,2.2035981473172,3.96718196812706,0.760423628408341,4.10684611469087,-1.49920155340056,-26.7425759137535,1.56821876120059,0,0,-1,-3,-4,30,32,17.9695685227712
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_30.0_32x32_local","2020",FALSE,2.98592780622343,-1.38664487748863,1.90380053201618,-31.7123345405765,43.5395971599942,1.90380053201618,3.05817954625157,0.692350944194012,2.62673680136911,-1.15079581847066,-30.4642192214735,1.38664487748804,0,0,-2,-2,-3,30,32,19.0263490557671
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_50.0_32x32_local","2020",FALSE,5.02458927618754,-4.4078403616436,5.2210156380137,-46.7306996276425,55.3517581204476,5.2210156380137,8.18076749090463,0.59571854792442,4.52123029281898,-4.02951137430074,-47.124700185897,4.40784036164317,0,-1,-2,-9,-12,50,32,32.1048553188642
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_50.0_32x32_local","2020",FALSE,3.66883813621339,-2.07497299712372,3.08129169065183,-36.1253695317481,53.6454214653403,3.08129169065183,5.00863115874923,0.582049581259505,3.24697153779317,-2.35907613029826,-42.0809145759798,2.07497299712503,0,0,-1,-4,-7,50,32,14.2840654333433
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_50.0_32x32_local","2020",FALSE,2.6655197765111,-1.70705290720097,2.49223725959836,-39.040012154853,56.9970459011923,2.49223725959836,3.69942069207144,0.50626572353692,2.31160936285496,-1.46592325698481,-38.8063692497509,1.70705290720122,0,0,-2,-3,-4,50,32,19.221030429999
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_65.0_32x32_local","2020",FALSE,4.40312611311193,-5.02930352471921,6.10295119688231,-53.319279526326,64.7017940362352,6.10295119688231,9.1271697390409,0.454829150597976,3.74264647310564,-4.80809519401408,-56.23015384154,5.02930352472181,0,-2,-2,-10,-14,65,32,31.3176816741625
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_65.0_32x32_local","2020",FALSE,3.44694062174014,-2.29687051159696,3.61892967931366,-39.9886148460891,63.0057220772699,3.61892967931366,5.57234787873522,0.43019885810718,2.8167427204038,-2.78930494768764,-49.7552841650604,2.2968705115963,0,0,-1,-4,-8,65,32,14.9061189492544
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_65.0_32x32_local","2020",FALSE,2.50850916790218,-1.86406351580989,2.85791605561623,-42.6308182995692,65.3600583075961,2.85791605561623,4.05659770918855,0.363093344300277,2.14151759557549,-1.63601502426429,-43.3090905865872,1.86406351581125,0,0,-2,-3,-4,65,32,17.494095269839
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_80.0_32x32_local","2020",FALSE,4.01046432481238,-5.42196531301875,6.84808058067046,-57.4821707789114,72.6014488695946,6.84808058067046,9.87167597280284,0.280267164116433,3.22127733842866,-5.32946432869106,-62.3275095444003,5.42196531301994,0,-2,-2,-10,-16,80,32,29.8611197034518
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_80.0_32x32_local","2020",FALSE,3.30684386617346,-2.43696726716365,4.09575798381622,-42.4277054135621,71.3073234606274,4.09575798381622,6.04715096469705,0.254131494387207,2.53424483666576,-3.07180283142568,-54.7944472343644,2.43696726716611,0,0,-1,-4,-9,80,32,15.448167626063
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_80.0_32x32_local","2020",FALSE,2.41057022605558,-1.96200245765648,3.18274838999161,-44.8706653857348,72.7889190235172,3.18274838999161,4.36138348279167,0.209981841786988,2.03081050331998,-1.74672211651979,-46.2397626256336,1.96200245765542,0,0,-2,-3,-5,80,32,19.6827716271083
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_100.0_32x32_local","2020",FALSE,3.82622472848806,-5.60620490934308,7.72723460107072,-59.4354278229437,81.9219956868662,7.72723460107072,10.6306767918467,0.00563611221776207,2.95832966738772,-5.592411999732,-65.4026541491315,5.60620490934431,0,-2,-2,-10,-17,100,32,33.7111867626508
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_100.0_32x32_local","2020",FALSE,3.25442402037189,-2.48938711296522,4.67456670876666,-43.3403371938329,81.3844083701752,4.67456670876666,6.58189465943217,0.00417152152872367,2.41023845792309,-3.19580921016834,-57.0064580142314,2.48938711296586,0,0,-1,-4,-9,100,32,16.3944332639376
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_100.0_32x32_local","2020",FALSE,2.37058104258704,-2.00199164112503,3.58691068275298,-45.7852112689285,82.0320425115929,3.58691068275298,4.7097907949979,0.00133591807134908,1.98100996737318,-1.7965226524666,-47.5580976595987,2.00199164112449,0,0,-2,-3,-5,100,32,20.082974867026
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_2.5_64x64_local","2020",FALSE,9.09708399190113,-0.335345645930008,0.426944372760065,-3.5552414256558,4.52634569409028,0.426944372760065,1.92190016586464,0.975205281285018,8.31745891354172,-0.233282753578003,-2.72821659991259,0.335345645930077,0,0,0,-1,-1,2.5,64,31.1537021795909
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_2.5_64x64_local","2020",FALSE,5.31664361396468,-0.427167519372432,0.693435994316898,-7.43700496858523,12.0727506218335,0.693435994316898,1.51521375657748,0.966675349549605,5.65088145398823,0.0448337858968006,0.799739648165786,0.448045820756876,0,0,-1,-1,0,2.5,64,14.2915967901548
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_2.5_64x64_local","2020",FALSE,3.72253391698708,-0.650038766724991,0.751357036525171,-14.8662769894346,17.183408736097,0.751357036525171,1.41191921008967,0.947573941265009,3.24189410775214,-0.535638512087636,-14.1795866771458,0.650039018163375,0,0,-1,-1,-1,2.5,64,19.1465432683627
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_5.0_64x64_local","2020",FALSE,8.76981380758104,-0.662615830250099,0.827087518911008,-7.02486904956609,8.76855222533296,0.827087518911008,2.72748023629847,0.950944372615833,8.08014478902365,-0.470596878096073,-5.50357964743181,0.662615830250372,0,0,0,-2,-1,5,64,31.8314111153285
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_5.0_64x64_local","2020",FALSE,5.17087250766543,-0.572938625671682,0.858413811891707,-9.97488622747959,14.9450215538855,0.858413811891707,1.94706764355158,0.943983776000816,5.49325997208153,-0.112787696009899,-2.01189327468378,0.577852174131728,0,0,-1,-1,0,5,64,14.8144462823868
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_5.0_64x64_local","2020",FALSE,3.64443648298321,-0.728136200728862,0.868783545193952,-16.6523521367909,19.8689331896115,0.868783545193952,1.64150552867485,0.924558962189133,3.18837677679003,-0.58915584304974,-15.5963138466487,0.728136200728883,0,0,-1,-1,-1,5,64,17.0602692087491
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_10.0_64x64_local","2020",FALSE,8.17390172552548,-1.25852791230566,1.54660629711576,-13.3425634818203,16.3966905293701,1.54660629711576,3.85402517949463,0.904809009406882,7.62577142740535,-0.924970239714376,-10.8174270223971,1.25852791230611,0,-1,-1,-3,-2,10,64,30.7512130975723
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_10.0_64x64_local","2020",FALSE,4.91468061521263,-0.829130518124478,1.16500653750327,-14.4351981441764,20.2828141535081,1.16500653750327,2.55351535849529,0.902883787297102,5.22005229040304,-0.385995377688396,-6.88533884371711,0.829247721511484,0,0,-1,-2,-1,10,64,16.590430589517
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_10.0_64x64_local","2020",FALSE,3.49086426513563,-0.881708418576434,1.10037182329762,-20.1645228645556,25.1653180608417,1.10037182329762,2.03484521821795,0.876427059845414,3.07754140891479,-0.699991210924986,-18.5303816371724,0.881708418576891,0,0,-1,-2,-2,10,64,16.7951706250509
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_15.0_64x64_local","2020",FALSE,7.64093412266659,-1.79149551516455,2.17027583964669,-18.9929380228749,23.0086618504129,2.17027583964669,4.69812666419874,0.861659680750566,7.18709696916422,-1.3636446979555,-15.9476774184295,1.79149551516453,0,-1,-1,-4,-3,15,64,29.410882127285
