mode,tile,out_name,year,original,mean_height,mean_change,mean_abs_change,relative_mean_change,relative_mean_abs_change,mae,rmse,correlation,SD,sd_change,relative_sd_change,wasserstein,q05_shift,q25_shift,q50_shift,q75_shift,q95_shift,shuffle_percentage,patch_size
shuffle,33NTG,33NTG_original,2020,TRUE,22.2799924246849,0,0,0,0,0,0,1,15.7313218067174,0,0,0,0,0,0,0,0,0,1
shuffle,33NTG,33NTG_original,2020,TRUE,22.2799924246849,0,0,0,0,0,0,1,15.7313218067174,0,0,0,0,0,0,0,0,0,2
shuffle,33NTG,33NTG_original,2020,TRUE,22.2799924246849,0,0,0,0,0,0,1,15.7313218067174,0,0,0,0,0,0,0,0,0,4
shuffle,33NTG,33NTG_original,2020,TRUE,22.2799924246849,0,0,0,0,0,0,1,15.7313218067174,0,0,0,0,0,0,0,0,0,8
shuffle,33NTG,33NTG_original,2020,TRUE,22.2799924246849,0,0,0,0,0,0,1,15.7313218067174,0,0,0,0,0,0,0,0,0,16
shuffle,33NTG,33NTG_original,2020,TRUE,22.2799924246849,0,0,0,0,0,0,1,15.7313218067174,0,0,0,0,0,0,0,0,0,32
shuffle,33NTG,33NTG_original,2020,TRUE,22.2799924246849,0,0,0,0,0,0,1,15.7313218067174,0,0,0,0,0,0,0,0,0,64
shuffle,33NTG,33NTG_original,2020,TRUE,22.2799924246849,0,0,0,0,0,0,1,15.7313218067174,0,0,0,0,0,0,0,0,0,128
shuffle,33NTG,33NTG_original,2020,TRUE,22.2799924246849,0,0,0,0,0,0,1,15.7313218067174,0,0,0,0,0,0,0,0,0,256
shuffle,32UQU,32UQU_original,2020,TRUE,9.43242963783114,0,0,0,0,0,0,1,8.55074166711972,0,0,0,0,0,0,0,0,0,1
shuffle,32UQU,32UQU_original,2020,TRUE,9.43242963783114,0,0,0,0,0,0,1,8.55074166711972,0,0,0,0,0,0,0,0,0,2
shuffle,32UQU,32UQU_original,2020,TRUE,9.43242963783114,0,0,0,0,0,0,1,8.55074166711972,0,0,0,0,0,0,0,0,0,4
shuffle,32UQU,32UQU_original,2020,TRUE,9.43242963783114,0,0,0,0,0,0,1,8.55074166711972,0,0,0,0,0,0,0,0,0,8
shuffle,32UQU,32UQU_original,2020,TRUE,9.43242963783114,0,0,0,0,0,0,1,8.55074166711972,0,0,0,0,0,0,0,0,0,16
shuffle,32UQU,32UQU_original,2020,TRUE,9.43242963783114,0,0,0,0,0,0,1,8.55074166711972,0,0,0,0,0,0,0,0,0,32
shuffle,32UQU,32UQU_original,2020,TRUE,9.43242963783114,0,0,0,0,0,0,1,8.55074166711972,0,0,0,0,0,0,0,0,0,64
shuffle,32UQU,32UQU_original,2020,TRUE,9.43242963783114,0,0,0,0,0,0,1,8.55074166711972,0,0,0,0,0,0,0,0,0,128
shuffle,32UQU,32UQU_original,2020,TRUE,9.43242963783114,0,0,0,0,0,0,1,8.55074166711972,0,0,0,0,0,0,0,0,0,256
shuffle,32TMT,32TMT_original,2020,TRUE,15.9918825074558,0,0,0,0,0,0,1,9.76509679218125,0,0,0,0,0,0,0,0,0,1
shuffle,32TMT,32TMT_original,2020,TRUE,15.9918825074558,0,0,0,0,0,0,1,9.76509679218125,0,0,0,0,0,0,0,0,0,2
shuffle,32TMT,32TMT_original,2020,TRUE,15.9918825074558,0,0,0,0,0,0,1,9.76509679218125,0,0,0,0,0,0,0,0,0,4
shuffle,32TMT,32TMT_original,2020,TRUE,15.9918825074558,0,0,0,0,0,0,1,9.76509679218125,0,0,0,0,0,0,0,0,0,8
shuffle,32TMT,32TMT_original,2020,TRUE,15.9918825074558,0,0,0,0,0,0,1,9.76509679218125,0,0,0,0,0,0,0,0,0,16
shuffle,32TMT,32TMT_original,2020,TRUE,15.9918825074558,0,0,0,0,0,0,1,9.76509679218125,0,0,0,0,0,0,0,0,0,32
shuffle,32TMT,32TMT_original,2020,TRUE,15.9918825074558,0,0,0,0,0,0,1,9.76509679218125,0,0,0,0,0,0,0,0,0,64
shuffle,32TMT,32TMT_original,2020,TRUE,15.9918825074558,0,0,0,0,0,0,1,9.76509679218125,0,0,0,0,0,0,0,0,0,128
shuffle,32TMT,32TMT_original,2020,TRUE,15.9918825074558,0,0,0,0,0,0,1,9.76509679218125,0,0,0,0,0,0,0,0,0,256
shuffle,32TMT,32TMT_shuffle_2.5_  1x  1_ST512,2020,FALSE,16.3443096346761,0.352427127220299,1.16096459172905,2.20378762197627,7.25971186436485,1.16096459172905,1.51465965763759,0.993106733475543,8.77048833732341,-0.994608454857842,-10.1853414873902,1.00329649933549,1,2,1,-1,-1,2.5,1
shuffle,32UQU,32UQU_shuffle_2.5_  1x  1_ST512,2020,FALSE,9.84178543205473,0.409355794223593,1.17875801639553,4.33987646811346,12.4968651943909,1.17875801639553,1.61446911026016,0.986075618232918,7.78596346093444,-0.764778206185278,-8.94399849695015,0.910148220920538,1,1,1,0,-2,2.5,1
shuffle,33NTG,33NTG_shuffle_2.5_  1x  1_ST512,2020,FALSE,21.6379472433925,-0.642045181292477,1.20528290815381,-2.8817118473574,5.40970968562102,1.20528290815381,1.85518731625879,0.994283538567818,15.1850739898582,-0.546247816859145,-3.4723580355841,0.917816301037061,1,1,-2,-1,0,2.5,1
shuffle,32TMT,32TMT_shuffle_5.0_  1x  1_ST512,2020,FALSE,16.5932049348996,0.601322427443826,2.06822401564096,3.76017286997623,12.9329615489403,2.06822401564096,2.56657603927871,0.981912035268122,7.91296909671318,-1.85212769546807,-18.9668134877171,1.84973548427406,2,3,1,-2,-2,5,1
shuffle,32UQU,32UQU_shuffle_5.0_  1x  1_ST512,2020,FALSE,10.2216112383206,0.789181600489469,2.08337718306617,8.36668420323282,22.0873864217366,2.08337718306617,2.66457396337811,0.963005328873031,7.15391526732603,-1.3968263997937,-16.3357338365739,1.69526159735024,1,1,2,0,-3,5,1
shuffle,33NTG,33NTG_shuffle_5.0_  1x  1_ST512,2020,FALSE,21.0341974675293,-1.2457949571556,2.13573162243324,-5.59154120616008,9.58587230068792,2.13573162243324,3.07730686150929,0.985182495532858,14.6993242422341,-1.03199756448329,-6.56014527681088,1.74913884722347,1,1,-4,-2,-1,5,1
shuffle,32TMT,32TMT_shuffle_10.0_  1x  1_ST512,2020,FALSE,16.8358213950116,0.843938887555872,3.38921553473833,5.27729544762732,21.1933493955962,3.38921553473833,4.09534826976673,0.950714093884936,6.65860028145096,-3.10649651073028,-31.812244945873,3.0774147165126,4,4,2,-3,-3,10,1
shuffle,32UQU,32UQU_shuffle_10.0_  1x  1_ST512,2020,FALSE,10.7075051538358,1.27507551600469,3.3438620702804,13.5179965816091,35.4506972081615,3.3438620702804,4.13659733355266,0.902252661960367,6.33994829347795,-2.21079337364177,-25.8549896571308,2.7236753245712,2,2,4,-1,-4,10,1
shuffle,33NTG,33NTG_shuffle_10.0_  1x  1_ST512,2020,FALSE,19.9866304565973,-2.29336196808763,3.6577006683469,-10.2933696043214,16.4169744703072,3.6577006683469,5.04219601437346,0.961704983414815,13.8746673064603,-1.85665450025707,-11.8022790650959,3.16180299796763,1,2,-7,-3,-2,10,1
shuffle,32TMT,32TMT_shuffle_15.0_  1x  1_ST512,2020,FALSE,16.9060448731369,0.914162365681097,4.27089288264779,5.71641497025066,26.7066299458904,4.27089288264779,5.09882383012026,0.915141623149773,5.82754430408512,-3.93755248809613,-40.3227184726819,3.88638258491674,6,5,2,-4,-4,15,1
shuffle,32UQU,32UQU_shuffle_15.0_  1x  1_ST512,2020,FALSE,10.8953908091652,1.46296117133406,4.09524504535216,15.5099081308435,43.4166508799297,4.09524504535216,5.02070576533819,0.841181952823791,5.89372732016753,-2.6570143469522,-31.0734957315954,3.22028110957311,3,3,4,-1,-4,15,1
shuffle,33NTG,33NTG_shuffle_15.0_  1x  1_ST512,2020,FALSE,19.171300868314,-3.1086915563709,4.81831592439699,-13.9528393776591,21.6262009095595,4.81831592439699,6.46117355001734,0.938186804826208,13.1987930811033,-2.53252872561407,-16.0986391145636,4.26899196635803,2,2,-10,-4,-2,15,1
shuffle,32TMT,32TMT_shuffle_20.0_  1x  1_ST512,2020,FALSE,16.9102380027893,0.918355495333557,4.88760006161332,5.74263533330363,30.5630063210795,4.88760006161332,5.78646500247895,0.880480034395449,5.25016438514576,-4.51493240703549,-46.2354086510491,4.43068358412374,7,6,2,-4,-5,20,1
shuffle,32UQU,32UQU_shuffle_20.0_  1x  1_ST512,2020,FALSE,10.9121654470403,1.47973580920915,4.55910462150059,15.6877481839281,48.3343613104216,4.55910462150059,5.570682607269,0.78940284178712,5.61422858738162,-2.93651307973811,-34.3422032153061,3.44413281924029,3,3,4,-1,-5,20,1
shuffle,33NTG,33NTG_shuffle_20.0_  1x  1_ST512,2020,FALSE,18.5231092044924,-3.75688322019257,5.73812335096723,-16.8621386784232,25.7546018938935,5.73812335096723,7.52681182697451,0.917210261197337,12.6238663453787,-3.10745546133868,-19.7533017219937,5.15918858755612,2,3,-11,-5,-3,20,1
shuffle,32TMT,32TMT_shuffle_25.0_  1x  1_ST512,2020,FALSE,16.8927891428225,0.90090663536672,5.34855600008609,5.63352460191411,33.4454433215882,5.34855600008609,6.29140022208608,0.848204947882068,4.81613334257634,-4.94896344960491,-50.6801269350189,4.82826985033043,7,6,2,-5,-6,25,1
shuffle,32UQU,32UQU_shuffle_25.0_  1x  1_ST512,2020,FALSE,10.8389101387226,1.40648050089146,4.86136614141105,14.911115745305,51.5388540181982,4.86136614141105,5.93118837241831,0.747902862078586,5.40354036480901,-3.14720130231071,-36.8061792161572,3.55781192376406,3,3,4,-2,-5,25,1
shuffle,33NTG,33NTG_shuffle_25.0_  1x  1_ST512,2020,FALSE,17.9896748652609,-4.29031755942399,6.49803114706746,-19.2563690222379,29.1653202712404,6.49803114706746,8.36717688431571,0.898906956645007,12.1171202446487,-3.61420156206864,-22.9745574241915,5.9017581759384,2,3,-12,-6,-4,25,1
shuffle,32TMT,32TMT_shuffle_30.0_  1x  1_ST512,2020,FALSE,16.8689346676483,0.877052160192495,5.70415088610945,5.48435845363167,35.6690394858145,5.70415088610945,6.67550901945682,0.81861369456909,4.4813507481681,-5.28374604401315,-54.1084861364995,5.13454731196737,8,6,3,-5,-6,30,1
shuffle,32UQU,32UQU_shuffle_30.0_  1x  1_ST512,2020,FALSE,10.7218575632649,1.28942792543376,5.07111618703415,13.6701568412679,53.7625657624326,5.07111618703415,6.18374926340915,0.714466573380274,5.22406045019363,-3.32668121692609,-38.9051774271023,3.633327530532,4,4,4,-2,-5,30,1
shuffle,33NTG,33NTG_shuffle_30.0_  1x  1_ST512,2020,FALSE,17.5489626743035,-4.73102975038147,7.13515931545949,-21.2344315931623,32.0249629329054,7.13515931545949,9.05354784577453,0.882601052711552,11.6735043323809,-4.0578174743365,-25.7945106215028,6.52375316228208,3,3,-13,-7,-4,30,1
shuffle,32TMT,32TMT_shuffle_50.0_  1x  1_ST512,2020,FALSE,16.7805424462231,0.788659938767317,6.63564221124226,4.93162664495332,41.4938154288501,6.63564221124226,7.66092728372441,0.713108355750819,3.61662662393557,-6.14847016824567,-62.9637401358751,5.87841199318273,9,7,2,-6,-8,50,1
shuffle,32UQU,32UQU_shuffle_50.0_  1x  1_ST512,2020,FALSE,10.1746720327183,0.742242394887112,5.56835869714684,7.86904777863555,59.0341927896661,5.56835869714684,6.78360818285481,0.620379173818434,4.603918638712,-3.94682302840772,-46.1576689140837,3.92876318943539,4,4,3,-3,-7,50,1
shuffle,33NTG,33NTG_shuffle_50.0_  1x  1_ST512,2020,FALSE,16.3103508494305,-5.96964157525445,9.02275984841664,-26.7937325177922,40.4971405574624,9.02275984841664,11.0223231208532,0.8260077358926,10.3054082223413,-5.42591358437608,-34.4911486208309,8.33055742358021,4,4,-15,-11,-7,50,1
shuffle,32TMT,32TMT_shuffle_65.0_  1x  1_ST512,2020,FALSE,16.7230514565485,0.731168949092705,7.12284387622482,4.57212556903053,44.5403714847454,7.12284387622482,8.17037028024784,0.628734093111633,3.21415428482034,-6.5509425073609,-67.0852798162342,6.19602570079396,9,7,2,-6,-8,65,1
shuffle,32UQU,32UQU_shuffle_65.0_  1x  1_ST512,2020,FALSE,9.84055616893855,0.40812653110741,5.8578333875551,4.32684416187443,62.1031230814676,5.8578333875551,7.12617768056174,0.558958073103351,4.19270384120169,-4.35803782591803,-50.9667815445302,4.19339002085602,5,4,3,-4,-7,65,1
shuffle,33NTG,33NTG_shuffle_65.0_  1x  1_ST512,2020,FALSE,15.7392132020674,-6.54077922261757,10.0345701824672,-29.3571878209921,45.0384811233126,10.0345701824672,12.0683436334082,0.783810306035391,9.60517163542878,-6.12615017128861,-38.9423739883873,9.20378117730156,4,5,-15,-12,-8,65,1
shuffle,32TMT,32TMT_shuffle_80.0_  1x  1_ST512,2020,FALSE,16.6597210752236,0.667838567767802,7.56279502668102,4.17610976979378,47.2914619223539,7.56279502668102,8.6346007488851,0.52168693078573,2.92514434049762,-6.83995245168363,-70.0449017275514,6.40429880076325,10,8,2,-7,-9,80,1
shuffle,32UQU,32UQU_shuffle_80.0_  1x  1_ST512,2020,FALSE,9.59406337766508,0.161633739833938,6.15838112599539,1.71359603029176,65.2894467539483,6.15838112599539,7.47544312536278,0.487233429742539,3.85279974789856,-4.69794191922117,-54.9419231934725,4.42783845228967,5,4,2,-5,-8,80,1
shuffle,33NTG,33NTG_shuffle_80.0_  1x  1_ST512,2020,FALSE,15.3653259166351,-6.91466650804988,10.8643670067024,-31.0353180389273,48.7628846528031,10.8643670067024,12.9364868108926,0.735733162057966,9.11960089649826,-6.61172091021913,-42.02902331701,9.78154593540996,5,5,-16,-14,-8,80,1
shuffle,32TMT,32TMT_shuffle_100.0_  1x  1_ST512,2020,FALSE,16.5508332472158,0.558950739760032,8.18138842875542,3.49521539755834,51.1596331760259,8.18138842875542,9.3055693282265,0.30984086441582,2.74546022259991,-7.01963656958134,-71.8849666211383,6.55351645924012,10,8,2,-7,-9,100,1
shuffle,32UQU,32UQU_shuffle_100.0_  1x  1_ST512,2020,FALSE,9.40562326413363,-0.0268063736975108,6.63118773450394,-0.284193730849548,70.3020111372778,6.63118773450394,8.01992978864914,0.353303812203632,3.59535438978928,-4.95538727733044,-57.9527188429216,4.63076821652383,6,4,2,-5,-9,100,1
shuffle,33NTG,33NTG_shuffle_100.0_  1x  1_ST512,2020,FALSE,15.1307220227259,-7.14927040195904,11.8269629550851,-32.0882981721218,53.0833347231369,11.8269629550851,13.9839228900862,0.651779616000487,8.80600075535694,-6.92532105136045,-44.0224994215253,10.1257390194472,5,5,-16,-15,-9,100,1
shuffle,32TMT,32TMT_shuffle_2.5_  2x  2_ST512,2020,FALSE,15.6562542499228,-0.335628257533003,0.651188324204874,-2.09874139193135,4.07199292454329,0.651188324204874,0.975642227772813,0.996871141686884,9.2411395464614,-0.523957245719844,-5.36561241399438,0.517289526215936,0,0,0,-1,-1,2.5,2
shuffle,32UQU,32UQU_shuffle_2.5_  2x  2_ST512,2020,FALSE,9.01745237533198,-0.414977262499155,0.679728956228607,-4.39947371390701,7.20629765953814,0.679728956228607,1.22441342308529,0.99180269413915,8.11568271783618,-0.435058949283539,-5.08796740938247,0.426580218419055,0,0,0,-1,-1,2.5,2
shuffle,33NTG,33NTG_shuffle_2.5_  2x  2_ST512,2020,FALSE,21.6585034494271,-0.62148897525779,0.882445900387306,-2.78944877274382,3.96071005576109,0.882445900387306,1.54496494338172,0.996005654254404,15.5022951150926,-0.229026691624838,-1.45586425882561,0.633926022700105,0,0,-1,-1,0,2.5,2
shuffle,32TMT,32TMT_shuffle_5.0_  2x  2_ST512,2020,FALSE,15.3610673547058,-0.630815152749983,1.18063684942498,-3.9445959689604,7.38272588530176,1.18063684942498,1.5933167475173,0.993570113971515,8.74397533052638,-1.02112146165487,-10.4568493624402,0.995705574778384,0,1,0,-2,-2,5,2
shuffle,32UQU,32UQU_shuffle_5.0_  2x  2_ST512,2020,FALSE,8.67364694032499,-0.758782697506152,1.16495553227053,-8.04440347440137,12.3505350901128,1.16495553227053,1.88292444942802,0.982842042236428,7.70964834664244,-0.841093320477284,-9.8364955137348,0.791281015662312,0,0,0,-1,-2,5,2
shuffle,33NTG,33NTG_shuffle_5.0_  2x  2_ST512,2020,FALSE,21.0858996377853,-1.19409278689963,1.58678478378346,-5.3594847077984,7.12201671139435,1.58678478378346,2.48415125353804,0.990568427455691,15.2682814170766,-0.46304038964074,-2.94342964520005,1.21701616008103,0,0,-3,-1,-1,5,2
shuffle,32TMT,32TMT_shuffle_10.0_  2x  2_ST512,2020,FALSE,14.8802253617426,-1.11165714571319,2.10028228469444,-6.95138389864301,13.1334274355458,2.10028228469444,2.70996276733726,0.98439914371187,7.83623385366975,-1.92886293851149,-19.7526248798261,1.84730795685196,0,1,0,-3,-4,10,2
shuffle,32UQU,32UQU_shuffle_10.0_  2x  2_ST512,2020,FALSE,8.13615285817905,-1.29627677965209,1.94257244695592,-13.7427664920292,20.594613705516,1.94257244695592,2.96628606557472,0.960943303824354,6.98439149060108,-1.56635017651864,-18.3182960905222,1.3866634579981,0,-1,0,-3,-4,10,2
shuffle,33NTG,33NTG_shuffle_10.0_  2x  2_ST512,2020,FALSE,20.0763831397541,-2.20360928493087,2.81862253863469,-9.890529776345,12.6509133616752,2.81862253863469,4.12024927095459,0.975834004255795,14.7996612572859,-0.931660549431527,-5.92232846596337,2.2469358540524,0,0,-5,-2,-1,10,2
shuffle,32TMT,32TMT_shuffle_15.0_  2x  2_ST512,2020,FALSE,14.5218380530191,-1.47004445443665,2.86346668122809,-9.1924415637201,17.9057511202517,2.86346668122809,3.64512687420345,0.972415949992522,7.05897495892153,-2.70612183325971,-27.7121864826415,2.58043314661436,1,2,0,-4,-5,15,2
shuffle,32UQU,32UQU_shuffle_15.0_  2x  2_ST512,2020,FALSE,7.75292496489772,-1.67950467293342,2.54788014526312,-17.8056422090586,27.0119178524715,2.54788014526312,3.81597462000904,0.935481022318953,6.38330620760284,-2.16743545951688,-25.3479235357015,1.85836687678019,0,0,0,-4,-6,15,2
shuffle,33NTG,33NTG_shuffle_15.0_  2x  2_ST512,2020,FALSE,19.227253961105,-3.0527384635799,3.87284940090523,-13.7017033282186,17.3826333828298,3.87284940090523,5.49404885934242,0.958016377157265,14.3484965786169,-1.38282522810045,-8.79026724575667,3.128577819206,0,0,-8,-3,-2,15,2
shuffle,32TMT,32TMT_shuffle_20.0_  2x  2_ST512,2020,FALSE,14.2569037955334,-1.73497871192234,3.50245593286994,-10.8491211782819,21.9014611396564,3.50245593286994,4.42234998126934,0.958582751170776,6.39219514207119,-3.37290165011006,-34.5403811338633,3.2039705106266,1,2,0,-5,-7,20,2
shuffle,32UQU,32UQU_shuffle_20.0_  2x  2_ST512,2020,FALSE,7.47462448227211,-1.95780515555903,3.03458244777461,-20.756106652593,32.1718005253244,3.03458244777461,4.49088095984496,0.908281474434936,5.88551153340095,-2.66523013371878,-31.1695784702211,2.23025405613084,0,0,0,-5,-7,20,2
shuffle,33NTG,33NTG_shuffle_20.0_  2x  2_ST512,2020,FALSE,18.5405447174631,-3.73944770722181,4.75862991995026,-16.7838823099362,21.3583103137772,4.75862991995026,6.61657882834513,0.939411726531883,13.9320164711391,-1.79930533557833,-11.4377250537842,3.8696095500634,0,0,-10,-4,-2,20,2
shuffle,32TMT,32TMT_shuffle_25.0_  2x  2_ST512,2020,FALSE,14.0739176181543,-1.91796488930146,4.03935147001304,-11.9933653114777,25.2587615506168,4.03935147001304,5.06416740643288,0.9435491995685,5.82193162428282,-3.94316516789842,-40.3801954226982,3.73018383856386,2,3,0,-6,-8,25,2
shuffle,32UQU,32UQU_shuffle_25.0_  2x  2_ST512,2020,FALSE,7.27674965191842,-2.15567998591272,3.42920062274406,-22.8539206618285,36.3554328461713,3.42920062274406,5.0279024367426,0.880699037023297,5.47440736990926,-3.07633429721046,-35.9773972477724,2.54839791640364,1,0,0,-5,-8,25,2
shuffle,33NTG,33NTG_shuffle_25.0_  2x  2_ST512,2020,FALSE,17.9698218182601,-4.31017060642483,5.51870054492894,-19.3454760857522,24.7697595211682,5.51870054492894,7.5530992285876,0.920951930696829,13.5426216740691,-2.18870013264827,-13.9130084524346,4.52765156755262,1,1,-11,-5,-3,25,2
shuffle,32TMT,32TMT_shuffle_30.0_  2x  2_ST512,2020,FALSE,13.9475413368632,-2.04434117059259,4.4986192853602,-12.7836179989408,28.1306424260111,4.4986192853602,5.6031125435212,0.92765585716153,5.3280259361465,-4.43707085603474,-45.4380632415997,4.19026722998514,3,3,0,-7,-9,30,2
shuffle,32UQU,32UQU_shuffle_30.0_  2x  2_ST512,2020,FALSE,7.13188563643653,-2.30054400139461,3.76046300992594,-24.3897287308426,39.8673846963422,3.76046300992594,5.46971431697883,0.852900166053068,5.12569517878631,-3.42504648833341,-40.0555486491165,2.85450303105698,1,0,0,-6,-9,30,2
shuffle,33NTG,33NTG_shuffle_30.0_  2x  2_ST512,2020,FALSE,17.5043625401315,-4.77562988455341,6.16899111177686,-21.4346117966463,27.6884793952711,6.16899111177686,8.33173125049052,0.903284953262699,13.1818005144602,-2.5495212922572,-16.2066565262719,5.11011517824073,1,1,-13,-6,-3,30,2
shuffle,32TMT,32TMT_shuffle_50.0_  2x  2_ST512,2020,FALSE,13.7929349141727,-2.19894759328308,5.85436025400198,-13.7503986304169,36.6083245751246,5.85436025400198,7.11590533086132,0.856124247588757,3.85064620039724,-5.91445059178401,-60.5672500504,5.51559444846776,5,4,0,-8,-11,50,2
shuffle,32UQU,32UQU_shuffle_50.0_  2x  2_ST512,2020,FALSE,6.85312078263148,-2.57930885519965,4.70970693983917,-27.3451163086834,49.9310052730179,4.70970693983917,6.66069444153024,0.74335875387465,4.1204276761818,-4.43031399093792,-51.8120434859336,3.77089384838797,1,1,0,-7,-11,50,2
shuffle,33NTG,33NTG_shuffle_50.0_  2x  2_ST512,2020,FALSE,16.2904478683534,-5.98954455633153,8.09423579405446,-26.8830637020121,36.3296164548356,8.09423579405446,10.5033033338578,0.839810155876455,11.9827763767114,-3.74854543000597,-23.8285471244083,6.85905894820321,1,3,-15,-9,-5,50,2
shuffle,32TMT,32TMT_shuffle_65.0_  2x  2_ST512,2020,FALSE,13.8239525869145,-2.16792992054123,6.59698259263653,-13.5564397720562,41.2520701647281,6.59698259263653,7.90142939488244,0.782171974200796,3.08668116720069,-6.67841562498055,-68.3906751475096,6.17323522929913,6,5,0,-9,-12,65,2
shuffle,32UQU,32UQU_shuffle_65.0_  2x  2_ST512,2020,FALSE,6.7827607158574,-2.64966892197374,5.23985530505123,-28.0910542003576,55.5514910393338,5.23985530505123,7.26967309415835,0.653447484630604,3.60454985039745,-4.94619181672227,-57.8451789245595,4.25396905393852,2,2,0,-8,-12,65,2
shuffle,33NTG,33NTG_shuffle_65.0_  2x  2_ST512,2020,FALSE,15.7694030356575,-6.51058938902747,9.14607817688821,-29.2216858288251,41.0506341409474,9.14607817688821,11.6390746110665,0.793345612662811,11.3118024317763,-4.41951937494108,-28.0937573411912,7.71891025616846,1,4,-15,-10,-5,65,2
shuffle,32TMT,32TMT_shuffle_80.0_  2x  2_ST512,2020,FALSE,13.8568641221765,-2.13501838527925,7.23756454146368,-13.3506382646562,45.2577395943809,7.23756454146368,8.57717479563423,0.657309562513468,2.56484799038981,-7.20024880179144,-73.734535919363,6.60920765164766,7,5,0,-9,-13,80,2
shuffle,32UQU,32UQU_shuffle_80.0_  2x  2_ST512,2020,FALSE,6.73932513764612,-2.69310450018502,5.71252094389193,-28.5515461401763,60.5625609013866,5.71252094389193,7.78976269776151,0.544799511026333,3.23947175033523,-5.3112699167845,-62.1147278628238,4.58995134712667,2,2,0,-8,-13,80,2
shuffle,33NTG,33NTG_shuffle_80.0_  2x  2_ST512,2020,FALSE,15.4417285921205,-6.83826383256442,10.0369887009216,-30.6923974758089,45.049336236763,10.0369887009216,12.5991699590454,0.74184201082681,10.8363246727331,-4.89499713398426,-31.1162481711744,8.28006909097223,1,4,-16,-12,-6,80,2
shuffle,32TMT,32TMT_shuffle_100.0_  2x  2_ST512,2020,FALSE,13.8220218168779,-2.16986069057788,8.05396349375267,-13.568513210163,50.3628230760058,8.05396349375267,9.46535992470599,0.351570117747477,2.28685468640431,-7.47824210577694,-76.5813413315539,6.82636657861501,7,5,0,-10,-13,100,2
shuffle,32UQU,32UQU_shuffle_100.0_  2x  2_ST512,2020,FALSE,6.68512350278552,-2.74730613504562,6.3115289260831,-29.1261768232742,66.9130772072672,6.3115289260831,8.43546934623105,0.360650478138885,3.01847372501768,-5.53226794210204,-64.6992758929362,4.78260386374667,3,2,0,-8,-13,100,2
shuffle,33NTG,33NTG_shuffle_100.0_  2x  2_ST512,2020,FALSE,15.247865702251,-7.03212672243391,11.1260801649162,-31.5625184622716,49.9375401608716,11.1260801649162,13.8164454028975,0.654745501718146,10.5431661297581,-5.18815567695926,-32.979782250363,8.59401221516104,1,4,-16,-13,-7,100,2
shuffle,32TMT,32TMT_shuffle_2.5_  4x  4_ST512,2020,FALSE,15.7551339244821,-0.2367485829737,0.424655368282765,-1.48042972966643,2.65544327307796,0.424655368282765,0.810545410579111,0.997245602500582,9.46187643177506,-0.303220360406183,-3.10514444310441,0.304768815763278,0,0,0,-1,0,2.5,4
shuffle,32UQU,32UQU_shuffle_2.5_  4x  4_ST512,2020,FALSE,9.09821861779552,-0.334211020035617,0.493137919062096,-3.54321243696513,5.22811129260102,0.493137919062096,1.23356586525933,0.990621905936622,8.2582880129894,-0.292453654130322,-3.420213889222,0.340120759863002,0,0,0,0,-1,2.5,4
shuffle,33NTG,33NTG_shuffle_2.5_  4x  4_ST512,2020,FALSE,21.8672078856328,-0.412784539052168,0.593175259281036,-1.85271400090256,2.66236741904738,0.593175259281036,1.55629404228617,0.995446264861897,15.6055992903608,-0.125722516356539,-0.799185967340996,0.423957891146845,0,0,-1,0,0,2.5,4
shuffle,32TMT,32TMT_shuffle_5.0_  4x  4_ST512,2020,FALSE,15.5320418785588,-0.459840628896966,0.771511301437294,-2.87546277733455,4.82439325750173,0.771511301437294,1.22919373350743,0.99474551144234,9.16607197478339,-0.599024817397861,-6.13434592760505,0.598986893118385,0,0,0,-1,-1,5,4
shuffle,32UQU,32UQU_shuffle_5.0_  4x  4_ST512,2020,FALSE,8.79136095556812,-0.64106868226302,0.878923612502411,-6.79643216941532,9.31810409671402,0.878923612502411,1.81063573223166,0.981417823058771,7.9730416500577,-0.577700017062021,-6.75613928653065,0.654746217573661,0,0,0,-1,-2,5,4
shuffle,33NTG,33NTG_shuffle_5.0_  4x  4_ST512,2020,FALSE,21.4689979526774,-0.810994472007522,1.08546309650695,-3.64001233280936,4.87191860668819,1.08546309650695,2.32199931048546,0.990410915637355,15.4774351073155,-0.253886699401935,-1.61389298700586,0.832487697262996,0,0,-1,-1,0,5,4
shuffle,32TMT,32TMT_shuffle_10.0_  4x  4_ST512,2020,FALSE,15.1188722717119,-0.873010235743871,1.41217784407099,-5.45908360280195,8.83059166681972,1.41217784407099,2.01194303564405,0.988572091952035,8.59578925150719,-1.16930754067405,-11.9743568912732,1.15765023449195,0,1,0,-2,-2,10,4
shuffle,32UQU,32UQU_shuffle_10.0_  4x  4_ST512,2020,FALSE,8.23727343901007,-1.19515619882107,1.55250136557878,-12.6707141713265,16.4591884083829,1.55250136557878,2.76666703839114,0.960958548480106,7.42416169408103,-1.12657997303869,-13.1752310723027,1.2277276315849,0,-1,-1,-2,-3,10,4
shuffle,33NTG,33NTG_shuffle_10.0_  4x  4_ST512,2020,FALSE,20.7186365098226,-1.56135591486233,1.97652939720651,-7.00788350866959,8.87131987987854,1.97652939720651,3.60100403943673,0.978556602085677,15.2213513547823,-0.50997045193513,-3.24175208034565,1.60316809988506,0,0,-3,-1,-1,10,4
