"mode","run","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","wasserstein","q05_shift","q25_shift","q50_shift","q75_shift","q95_shift","shuffle_percentage","patch_size","time_min"
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_15.0_ 2x 2_local","2020",FALSE,30.4012380497405,-9.7024635324508,9.72397211777156,-24.193436390319,24.2470688094528,9.72397211777156,10.5614079618898,0.812237565320135,7.03531510181495,0.570204851871269,8.81972355964442,9.70251768371812,-11,-11,-10,-9,-8,15,2,11.1877542972565
"shuffle","2026-06-04_shuffle_2","32TMT","32TMT_shuffle_20.0_ 2x 2_local","2020",FALSE,13.9156401153815,-2.05101746045645,4.04052238239049,-12.8456281517568,25.306000101768,4.04052238239049,5.05933606168534,0.958223075701675,5.71572831509345,-4.08759409693605,-41.6960079974543,3.79516055931537,2,2,-1,-6,-9,20,2,36.0049919207891
"shuffle","2026-06-04_shuffle_2","33NTG","33NTG_shuffle_20.0_ 2x 2_local","2020",FALSE,16.7561976908013,-7.38360834005251,8.43964602416161,-30.5868586127631,34.9615320577748,8.43964602416161,9.80341723304428,0.943267765921221,10.8476487308175,-4.73402942474106,-30.3820254627211,7.38360834005215,0,0,-12,-12,-10,20,2,14.5991292119026
"shuffle","2026-06-04_shuffle_2","35VML","35VML_shuffle_20.0_ 2x 2_local","2020",FALSE,3.49174678098153,1.23429223902434,1.46029262623088,54.6762832244775,64.6875761655348,1.46029262623088,1.90900258266867,0.602364699165992,1.63950944867359,0.0130671144917773,0.803417017446905,1.23538533223352,1,1,2,2,1,20,2,14.6497070709864
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_20.0_ 2x 2_local","2020",FALSE,27.7564144272344,-12.3472871549569,12.370496008494,-30.7883977484011,30.8462698465403,12.370496008494,13.1745811368915,0.761906150975024,6.81789999968349,0.352789749739808,5.4568249589074,12.3474459915798,-12,-14,-13,-11,-10,20,2,11.5618587970734
"shuffle","2026-06-04_shuffle_2","32TMT","32TMT_shuffle_25.0_ 2x 2_local","2020",FALSE,13.7278481171951,-2.23881222300455,4.62597743447858,-14.0217940089064,28.972730276172,4.62597743447858,5.7566746851956,0.942874936021083,5.06471747336696,-4.73860563285889,-48.3367280820267,4.38840108254438,3,3,-1,-7,-11,25,2,37.0306821862857
"shuffle","2026-06-04_shuffle_2","33NTG","33NTG_shuffle_25.0_ 2x 2_local","2020",FALSE,15.7745602585994,-8.36524713137274,9.69414289712254,-34.6533300628063,40.1583274485843,9.69414289712254,11.247149845264,0.926331495848637,9.73626895664101,-5.84541651479817,-37.5146612060208,8.50043121933185,0,1,-13,-14,-12,25,2,15.1771714170774
"shuffle","2026-06-04_shuffle_2","35VML","35VML_shuffle_25.0_ 2x 2_local","2020",FALSE,3.66831964801289,1.4108651060557,1.63742123220735,62.4980516698468,72.5339625571255,1.63742123220735,2.08198906797408,0.541863545477981,1.57089698160622,-0.0555453525755927,-3.41514429428173,1.41313761169595,1,2,2,2,1,25,2,16.0020466089249
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_25.0_ 2x 2_local","2020",FALSE,25.4849192844249,-14.6187822977665,14.6436457792576,-36.4524513224938,36.5144492940281,14.6436457792576,15.3930163371879,0.721210092201607,6.44576270588361,-0.0193475440600714,-0.299260852670532,14.6190290282446,-13,-17,-16,-14,-12,25,2,11.072553439935
"shuffle","2026-06-04_shuffle_2","32TMT","32TMT_shuffle_30.0_ 2x 2_local","2020",FALSE,13.6162383316322,-2.35043702182291,5.115155429762,-14.7208919188946,32.0364466398141,5.115155429762,6.32415363316805,0.926733022838635,4.51301721349786,-5.29030506684587,-53.9644103861939,4.88364767706058,4,3,-1,-8,-12,30,2,39.069066019853
"shuffle","2026-06-04_shuffle_2","33NTG","33NTG_shuffle_30.0_ 2x 2_local","2020",FALSE,14.9547363619282,-9.18507435093384,10.7793589927899,-38.0494878778809,44.6538670953474,10.7793589927899,12.5038894842643,0.907509506257185,8.74170587267322,-6.83997869654235,-43.8975559167458,9.54834293038169,0,2,-14,-16,-14,30,2,15.8722966551781
"shuffle","2026-06-04_shuffle_2","35VML","35VML_shuffle_30.0_ 2x 2_local","2020",FALSE,3.82161203412393,1.56415749216674,1.78666443855676,69.2885488099635,79.1450904259515,1.78666443855676,2.22597047941497,0.48964676657426,1.50155308008846,-0.124889254093351,-7.67867704059594,1.56751826364995,1,2,2,2,1,30,2,17.0950604478518
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_30.0_ 2x 2_local","2020",FALSE,23.5567682279233,-16.546933354268,16.5739023696454,-41.2603642592832,41.3276124541215,16.5739023696454,17.2720762130994,0.685979045174219,5.98236947469544,-0.48274077524824,-7.46686068118397,16.547329311027,-14,-18,-18,-16,-14,30,2,11.4040460308393
"shuffle","2026-06-04_shuffle_2","32TMT","32TMT_shuffle_50.0_ 2x 2_local","2020",FALSE,13.5744574366546,-2.39222792605694,6.49757954446424,-14.9826208240048,40.6946050282837,6.49757954446424,7.82987496641209,0.86178940435514,2.89371468231955,-6.90960689008561,-70.4823037687051,6.32254810155379,7,5,-1,-9,-14,50,2,42.4014471173286
"shuffle","2026-06-04_shuffle_2","33NTG","33NTG_shuffle_50.0_ 2x 2_local","2020",FALSE,13.0431164952833,-11.0966763898935,13.7334442153678,-45.9683993258596,56.8913092199765,13.7334442153678,15.9111671747265,0.804133064615911,5.8787712209448,-9.70287700839753,-62.2711850863487,12.5956307683572,0,4,-17,-21,-20,50,2,16.2583920160929
"shuffle","2026-06-04_shuffle_2","35VML","35VML_shuffle_50.0_ 2x 2_local","2020",FALSE,4.24842510191453,1.99097055995734,2.19445790645554,88.1953777120665,97.2093951691703,2.19445790645554,2.61510409658684,0.32280255370828,1.23574947083202,-0.390692863349786,-24.0213166577668,1.99650159310047,2,3,2,2,1,50,2,16.7954705635707
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_50.0_ 2x 2_local","2020",FALSE,18.4909499783878,-21.6127516038035,21.651713387132,-53.8921614492588,53.9893140356571,21.651713387132,22.2522798680591,0.575467431240609,4.03207335946267,-2.43303689048102,-37.6333395165568,21.6142898969634,-15,-22,-24,-23,-22,50,2,12.0733985344569
"shuffle","2026-06-04_shuffle_2","32TMT","32TMT_shuffle_65.0_ 2x 2_local","2020",FALSE,13.6791123560026,-2.28758847213472,7.23174083535308,-14.3272457895836,45.2926431903136,7.23174083535308,8.58264021538047,0.80073304157933,2.02373326214303,-7.77958961037443,-79.3566600992369,7.03079550923534,8,5,0,-10,-15,65,2,42.9859687487284
"shuffle","2026-06-04_shuffle_2","33NTG","33NTG_shuffle_65.0_ 2x 2_local","2020",FALSE,12.5228738595089,-11.6169151547511,15.083399062644,-48.1235156938972,62.4835579703444,15.083399062644,17.3910662164424,0.674640420379996,4.5780844364967,-11.0035471963481,-70.6187096167357,13.9321302784446,1,5,-18,-22,-22,65,2,16.3050619959831
"shuffle","2026-06-04_shuffle_2","35VML","35VML_shuffle_65.0_ 2x 2_local","2020",FALSE,4.42893480609918,2.171480264142,2.37122618008174,96.1915389117581,105.039819673442,2.37122618008174,2.78350110521279,0.22161812250055,1.07958801066158,-0.546854323520227,-33.6227305467503,2.1810116670128,2,3,3,2,1,65,2,17.2508061091105
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_65.0_ 2x 2_local","2020",FALSE,16.48615205025,-23.6175495319413,23.6682478665194,-58.8911960746013,59.0176141671413,23.6682478665194,24.2861777258702,0.484230500324667,2.94946523285641,-3.51564501708727,-54.3787326305517,23.6222021967343,-15,-23,-26,-26,-26,65,2,12.3088212807973
"shuffle","2026-06-04_shuffle_2","32TMT","32TMT_shuffle_80.0_ 2x 2_local","2020",FALSE,13.7575332991421,-2.20918876960078,7.86257079590626,-13.8362073322837,49.2434875615349,7.86257079590626,9.23070984757202,0.659303751380618,1.36478909570177,-8.43853200573381,-86.0782985522946,7.60279671955197,9,6,0,-10,-16,80,2,44.0554639776548
"shuffle","2026-06-04_shuffle_2","33NTG","33NTG_shuffle_80.0_ 2x 2_local","2020",FALSE,12.3634343229566,-11.7763564716365,16.1494186730486,-48.7840038542264,66.8995800769982,16.1494186730486,18.4814657640989,0.463665167362966,3.71882432779246,-11.8627924962592,-76.1332577370783,14.7288785013511,3,6,-18,-23,-24,80,2,17.5926960746447
"shuffle","2026-06-04_shuffle_2","35VML","35VML_shuffle_80.0_ 2x 2_local","2020",FALSE,4.53495329685281,2.27749875489563,2.48388457398102,100.88791214024,110.030325209894,2.48388457398102,2.89156974261939,0.128442116941094,0.965541730964656,-0.660900603217155,-40.634739352725,2.29177897266874,3,3,3,2,1,80,2,17.4174124876658
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_80.0_ 2x 2_local","2020",FALSE,15.2590416014803,-24.8446599807111,24.909524190957,-61.9510394315913,62.1127806367341,24.909524190957,25.575491252471,0.344145735510218,2.26143091374777,-4.20367933619591,-65.0210000089716,24.8554329621167,-15,-24,-27,-27,-28,80,2,12.8999143719673
"shuffle","2026-06-04_shuffle_2","32TMT","32TMT_shuffle_100.0_ 2x 2_local","2020",FALSE,13.7368058723666,-2.22992197330818,8.67706093487369,-13.9660548790042,54.3446410481922,8.67706093487369,10.1007960999761,-0.00100763956904262,0.964044539229063,-8.83927646739719,-90.1661433041166,7.9481473333082,9,6,0,-11,-17,100,2,47.0985382437706
"shuffle","2026-06-04_shuffle_2","33NTG","33NTG_shuffle_100.0_ 2x 2_local","2020",FALSE,12.4086627100775,-11.7311238934793,17.5199338799318,-48.5966346187619,72.5770039630357,17.5199338799318,19.7844439823102,-0.00589917620022016,3.22875009912332,-12.3528597682124,-79.2784562916579,15.1276119523282,5,6,-18,-24,-25,100,2,18.3292157371839
"shuffle","2026-06-04_shuffle_2","35VML","35VML_shuffle_100.0_ 2x 2_local","2020",FALSE,4.60532709080317,2.34787254884598,2.57328089013669,104.005307978889,113.990374659136,2.57328089013669,2.98323253818766,0.0127519227629552,0.882300708814214,-0.744141625367597,-45.7527211219536,2.3646372694571,3,3,3,2,1,100,2,18.3094102462133
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_100.0_ 2x 2_local","2020",FALSE,14.2592490660835,-25.8444525161079,25.9430244182939,-64.4440575220729,64.6898500506853,25.9430244182939,26.6973780498389,0.0186635450448876,1.86168973957932,-4.60342051036436,-71.2040527136326,25.8558432191394,-16,-25,-28,-29,-30,100,2,13.4574621876081
"shuffle","2026-06-04_shuffle_2","32TMT","32TMT_shuffle_2.5_ 4x 4_local","2020",FALSE,15.7082420983696,-0.258399730864973,0.497081815166639,-1.61837243941834,3.11325211953145,0.497081815166639,0.893968428908435,0.996910151896994,9.39963417069946,-0.403688811267884,-4.11787729538695,0.379319890491029,0,0,0,-1,-1,2.5,4,30.0895130077998
"shuffle","2026-06-04_shuffle_2","33NTG","33NTG_shuffle_2.5_ 4x 4_local","2020",FALSE,21.6987310541145,-2.44104814378802,2.5347479663541,-10.1121394846897,10.5002947440975,2.5347479663541,3.51744729065775,0.986703074454775,15.3770262632049,-0.20459528297906,-1.3130551423845,2.44104814378798,-1,-2,-4,-2,-2,2.5,4,12.8277536431948
"shuffle","2026-06-04_shuffle_2","35VML","35VML_shuffle_2.5_ 4x 4_local","2020",FALSE,2.71403942746515,0.456584885507965,0.524323205837081,20.2256513706855,23.2263018409442,0.524323205837081,0.850767411682118,0.919419198702595,1.82124886839427,0.194806534212462,11.9774633332119,0.456603677093572,0,0,1,1,1,2.5,4,13.9099647402763
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_2.5_ 4x 4_local","2020",FALSE,39.1794718203518,-0.924229761839484,1.0000303647821,-2.30459963887698,2.49361112647562,1.0000303647821,1.79287831199108,0.972627660967818,6.60959453593436,0.144484285990679,2.23483096814841,0.924305084230272,-2,-1,-1,-1,-1,2.5,4,9.99967183669408
"shuffle","2026-06-04_shuffle_2","32TMT","32TMT_shuffle_5.0_ 4x 4_local","2020",FALSE,15.4400881280779,-0.526555420242751,0.888722493714936,-3.29784665543019,5.56611971091703,0.888722493714936,1.36744818172731,0.994282457401821,9.04241384870117,-0.760909165527586,-7.76174736283998,0.729235912204807,0,0,0,-1,-2,5,4,29.0135996381442
"shuffle","2026-06-04_shuffle_2","33NTG","33NTG_shuffle_5.0_ 4x 4_local","2020",FALSE,21.1248044276475,-3.01498242871408,3.14982632412077,-12.4896812331197,13.0482772812499,3.14982632412077,4.34377170421878,0.979792974105395,15.0111684080123,-0.570474333451285,-3.661195054442,3.01498242871391,-1,-2,-5,-3,-2,5,4,12.9560557365417
"shuffle","2026-06-04_shuffle_2","35VML","35VML_shuffle_5.0_ 4x 4_local","2020",FALSE,2.75095608895689,0.493501546999702,0.597535518709025,21.8609738458716,26.4694374838206,0.597535518709025,0.97404600548147,0.884771141354619,1.80057085431641,0.174128520134595,10.7060986101417,0.493532823152299,0,0,1,1,1,5,4,12.5215387304624
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_5.0_ 4x 4_local","2020",FALSE,38.2480390091258,-1.85566257306554,1.92847733827551,-4.62716033646523,4.80872653194656,1.92847733827551,2.87841508855268,0.945632886567444,6.76208015630554,0.296969906361862,4.59342369860512,1.85577323385639,-3,-2,-2,-1,-2,5,4,8.96120847860972
"shuffle","2026-06-04_shuffle_2","32TMT","32TMT_shuffle_10.0_ 4x 4_local","2020",FALSE,14.9547484945943,-1.01190085368503,1.6233617960229,-6.33759050889459,10.1672039049185,1.6233617960229,2.25999669127232,0.987979003481224,8.34869974700502,-1.45462196965971,-14.8380519552571,1.40053857457362,0,1,0,-2,-4,10,4,32.8938844482104
"shuffle","2026-06-04_shuffle_2","33NTG","33NTG_shuffle_10.0_ 4x 4_local","2020",FALSE,20.0103589510329,-4.12944399240354,4.37515293937434,-17.1063699321801,18.124228062781,4.37515293937434,5.88750850263176,0.964281765694501,14.2659733430313,-1.31568121539987,-8.44378374880581,4.1294439924041,-1,-2,-7,-4,-4,10,4,12.1717884898186
"shuffle","2026-06-04_shuffle_2","35VML","35VML_shuffle_10.0_ 4x 4_local","2020",FALSE,2.82841513368128,0.570960591724091,0.744061963033567,25.2922298594361,32.960219096526,0.744061963033567,1.17740784594799,0.818190976837678,1.76184217752627,0.135399843344457,8.32490894382493,0.571071510167087,0,0,1,1,1,10,4,13.3936405102412
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_10.0_ 4x 4_local","2020",FALSE,36.3944154333948,-3.70928614879656,3.76450223101358,-9.24923636087431,9.38691961712897,3.76450223101358,4.88766239439087,0.892085390574813,7.03077633314704,0.565666083203355,8.74951951837607,3.70950949174314,-5,-4,-4,-3,-3,10,4,9.13879075050354
"shuffle","2026-06-04_shuffle_2","32TMT","32TMT_shuffle_15.0_ 4x 4_local","2020",FALSE,14.5254031430334,-1.44124503546656,2.29788683153809,-9.02659731306214,14.3917922274528,2.29788683153809,3.08567304748237,0.980046281325478,7.69796078331994,-2.10536273950903,-21.4760099940217,2.02350302633897,0,1,-1,-4,-5,15,4,30.5667632261912
"shuffle","2026-06-04_shuffle_2","33NTG","33NTG_shuffle_15.0_ 4x 4_local","2020",FALSE,18.9322305473753,-5.2075656892715,5.59012219299804,-21.5725337456074,23.1572882314211,5.59012219299804,7.3540012310949,0.946238788341558,13.4953267143436,-2.08633968611481,-13.3897083437329,5.2075656892722,0,-2,-9,-6,-5,15,4,12.6878532846769
"shuffle","2026-06-04_shuffle_2","35VML","35VML_shuffle_15.0_ 4x 4_local","2020",FALSE,2.90857021604913,0.651115674091947,0.886387951634417,28.8429140870956,39.2649302637089,0.886387951634417,1.34597585943403,0.754656493519489,1.7263125081839,0.0998701740020935,6.1404066964559,0.651480093981892,0,0,1,1,1,15,4,13.2904685020447
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_15.0_ 4x 4_local","2020",FALSE,34.5593858849155,-5.5443156972758,5.59025808247332,-13.8249475199014,13.9395064842487,5.59025808247332,6.81216024843129,0.83999948729306,7.26394501001011,0.798834760066431,12.3560887468762,5.54461586976952,-7,-7,-6,-4,-4,15,4,9.13057474692662
"shuffle","2026-06-04_shuffle_2","32TMT","32TMT_shuffle_20.0_ 4x 4_local","2020",FALSE,14.1548286787909,-1.81182638051582,2.91651092631135,-11.3475638684869,18.2662612518291,2.91651092631135,3.84376418915519,0.970231160433146,7.09175858714549,-2.71156452969011,-27.6596466052766,2.59707286423495,0,1,-1,-5,-7,20,4,31.3467969457308
"shuffle","2026-06-04_shuffle_2","33NTG","33NTG_shuffle_20.0_ 4x 4_local","2020",FALSE,17.9060495770627,-6.23374596146373,6.76429916707049,-25.8235242776388,28.0213606460538,6.76429916707049,8.73945105662947,0.925945476189925,12.7276069078393,-2.85408196933723,-18.316897428993,6.23374596146304,0,-2,-10,-8,-6,20,4,12.5451490561167
"shuffle","2026-06-04_shuffle_2","35VML","35VML_shuffle_20.0_ 4x 4_local","2020",FALSE,2.99035381309429,0.7328992711371,1.0195993831884,32.4657377375885,45.1658876951038,1.0195993831884,1.48933339455806,0.695001035502549,1.69021380697316,0.0637714727913474,3.92091815683265,0.733858437308568,0,1,1,1,1,20,4,12.7805895368258
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_20.0_ 4x 4_local","2020",FALSE,32.7944664639599,-7.30923511823138,7.35111488176198,-18.2258365932913,18.3302652666515,7.35111488176198,8.61505875709942,0.791976559139417,7.40347627847172,0.938366028528038,14.5143082213673,7.30957064685675,-9,-9,-8,-6,-5,20,4,10.640724114577
"shuffle","2026-06-04_shuffle_2","32TMT","32TMT_shuffle_25.0_ 4x 4_local","2020",FALSE,13.8322578686891,-2.13441238854162,3.48861266190355,-13.3679242707165,21.8493436997215,3.48861266190355,4.54390158460838,0.958141091894909,6.52695522629141,-3.27636552923679,-33.4209765337854,3.12768065013582,1,2,-1,-5,-8,25,4,31.014889339606
"shuffle","2026-06-04_shuffle_2","33NTG","33NTG_shuffle_25.0_ 4x 4_local","2020",FALSE,16.9374325584967,-7.20237835440423,7.89548104922615,-29.8361009553521,32.7073027941847,7.89548104922615,10.0534840474963,0.903195906232354,11.9596490558852,-3.6220328530338,-23.245454978519,7.20237835440591,0,-1,-12,-10,-8,25,4,13.388079615434
"shuffle","2026-06-04_shuffle_2","35VML","35VML_shuffle_25.0_ 4x 4_local","2020",FALSE,3.07053968147985,0.813085139522667,1.14319714319812,36.0177857144238,50.6409817761817,1.14319714319812,1.61569189541294,0.63831256623583,1.65612111205321,0.0296787778713989,1.82476668540044,0.815696411579363,1,1,1,1,1,25,4,12.6877272486687
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_25.0_ 4x 4_local","2020",FALSE,31.1291858262162,-8.97451575597514,9.01628209263794,-22.378272832452,22.4824186719008,9.01628209263794,10.2898977911468,0.747741605984433,7.46334041003672,0.998230160093037,15.4402650767128,8.97497598854887,-11,-11,-9,-7,-6,25,4,9.33126258452733
"shuffle","2026-06-04_shuffle_2","32TMT","32TMT_shuffle_30.0_ 4x 4_local","2020",FALSE,13.5563323042008,-2.41033298813894,4.01540435750319,-15.096032540341,25.1486724621805,4.01540435750319,5.18290168863637,0.943550681196316,6.00819126111112,-3.79512971543385,-38.712694652291,3.61409937187386,1,2,-1,-6,-9,30,4,31.625909892718
"shuffle","2026-06-04_shuffle_2","33NTG","33NTG_shuffle_30.0_ 4x 4_local","2020",FALSE,16.0375032659781,-8.10229247221237,8.96558794668023,-33.5640473518758,37.1402809034385,8.96558794668023,11.2871844632812,0.877917122593344,11.211370318084,-4.37030822847005,-28.0477370612715,8.10229247221544,0,-1,-14,-12,-9,30,4,12.8172441959381
"shuffle","2026-06-04_shuffle_2","35VML","35VML_shuffle_30.0_ 4x 4_local","2020",FALSE,3.14975107853944,0.892296536582255,1.25748649320116,39.526666871823,55.7037348849972,1.25748649320116,1.72852273414051,0.58415328201704,1.62013430361471,-0.00630803056710594,-0.38784225143028,0.896270605489033,1,1,1,1,1,30,4,13.0194946567218
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_30.0_ 4x 4_local","2020",FALSE,29.5495668630064,-10.5541347191849,10.5972171585931,-26.3171086528124,26.4245362410611,10.5972171585931,11.8598070672104,0.706288065640473,7.45033701896481,0.985226769021127,15.2391333006225,10.5546499541253,-12,-13,-11,-9,-7,30,4,9.34358311494191
"shuffle","2026-06-04_shuffle_2","32TMT","32TMT_shuffle_50.0_ 4x 4_local","2020",FALSE,12.8172851309828,-3.14940005386033,5.76056474535909,-19.7248208842371,36.078651759399,5.76056474535909,7.25226265759841,0.849109460035818,4.34138016980492,-5.46194164965732,-55.7152131720688,5.19431645157387,2,3,-1,-9,-13,50,4,30.8680795431137
"shuffle","2026-06-04_shuffle_2","33NTG","33NTG_shuffle_50.0_ 4x 4_local","2020",FALSE,13.1358442305247,-11.0039506426247,12.6488832099327,-45.5842756761133,52.3984701460822,12.6488832099327,15.4347302174558,0.746620615284538,8.51967386204139,-7.06197302043874,-45.3223787812774,11.0039506426238,0,0,-17,-18,-15,50,4,13.6125281294187
"shuffle","2026-06-04_shuffle_2","35VML","35VML_shuffle_50.0_ 4x 4_local","2020",FALSE,3.42978304457994,1.17232850262275,1.62660224506734,51.931433427951,72.0547065216689,1.62660224506734,2.08145643633748,0.390839564802452,1.48236489646094,-0.144077437720871,-8.85844119357293,1.18663668582635,1,1,2,2,1,50,4,13.5452587723732
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_50.0_ 4x 4_local","2020",FALSE,24.3087208851055,-15.7949806970859,15.8538841897849,-39.385343681342,39.532221626208,15.8538841897849,16.9834478383893,0.557063771813864,6.78410087360203,0.318990623658345,4.93403223341974,15.7956311328833,-14,-18,-17,-15,-12,50,4,10.9108803550402
"shuffle","2026-06-04_shuffle_2","32TMT","32TMT_shuffle_65.0_ 4x 4_local","2020",FALSE,12.5260391580212,-3.44067178108956,6.82121728579564,-21.5490328234199,42.7214929349472,6.82121728579564,8.45390177879437,0.716535259426792,3.43726485684673,-6.36605346222795,-64.9377410283749,6.08755069918119,3,4,-1,-10,-15,65,4,32.7576947490374
"shuffle","2026-06-04_shuffle_2","33NTG","33NTG_shuffle_65.0_ 4x 4_local","2020",FALSE,11.7282314784659,-12.4115454735603,14.7551738036181,-51.4153278972965,61.1239028137731,14.7551738036181,17.7366879949265,0.601850536870369,6.99034455944976,-8.59127710367289,-55.1372462341711,12.4579217019071,0,0,-18,-21,-19,65,4,13.7383283217748
"shuffle","2026-06-04_shuffle_2","35VML","35VML_shuffle_65.0_ 4x 4_local","2020",FALSE,3.59037386238428,1.3329193204271,1.82945496865195,59.0452341632302,81.0406116557205,1.82945496865195,2.27284198918257,0.263944893008631,1.39267738797074,-0.233764946211076,-14.3727780135944,1.35209365496843,1,2,2,2,1,65,4,16.2042928854624
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_65.0_ 4x 4_local","2020",FALSE,21.4443929568068,-18.6593086253845,18.7398374105552,-46.5276467987446,46.7284481761577,18.7398374105552,19.7972714511821,0.437715843268094,5.98784506988372,-0.477265180059961,-7.38216614425281,18.660016191299,-15,-21,-21,-18,-16,65,4,10.8848330696424
"shuffle","2026-06-04_shuffle_2","32TMT","32TMT_shuffle_80.0_ 4x 4_local","2020",FALSE,12.3584227301517,-3.60829535370383,7.77074725102994,-22.5988542839765,48.6684064327984,7.77074725102994,9.49586261821636,0.488177066732853,2.79829977568801,-7.00502066441477,-71.4555920844849,6.73721719871521,4,4,-1,-11,-16,80,4,33.2953460137049
"shuffle","2026-06-04_shuffle_2","33NTG","33NTG_shuffle_80.0_ 4x 4_local","2020",FALSE,10.8830023015413,-13.2567845102774,16.4637801765166,-54.9167422795423,68.2018457944958,16.4637801765166,19.5184107964868,0.393501320397362,5.94939821427013,-9.63221964960794,-61.817840315143,13.3845577337274,0,0,-19,-23,-22,80,4,14.8861773451169
"shuffle","2026-06-04_shuffle_2","35VML","35VML_shuffle_80.0_ 4x 4_local","2020",FALSE,3.71011388190922,1.45265933995203,1.98675544642708,64.3494392889345,88.0086579597119,1.98675544642708,2.4228145623675,0.148375144641207,1.32425191612409,-0.302190418057722,-18.5798421319216,1.4740441457066,1,2,2,2,0,80,4,14.0199110309283
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_80.0_ 4x 4_local","2020",FALSE,19.3376344611286,-20.7660671210627,20.8865149648063,-51.780923709756,52.0812646732872,20.8865149648063,21.930630642514,0.289476061666279,5.25200627687014,-1.21310397307355,-18.7638559309041,20.7667965318891,-16,-22,-23,-21,-19,80,4,10.4975359797478
"shuffle","2026-06-04_shuffle_2","32TMT","32TMT_shuffle_100.0_ 4x 4_local","2020",FALSE,12.19958679888,-3.76714786604476,8.96656126011739,-23.593727490946,56.1577645541693,8.96656126011739,10.7866939911624,-0.00020789390113855,2.45891152307467,-7.34440916292078,-74.9175651614932,7.13422867890865,4,5,-1,-11,-17,100,4,33.9362924814224
"shuffle","2026-06-04_shuffle_2","33NTG","33NTG_shuffle_100.0_ 4x 4_local","2020",FALSE,10.5147271501001,-13.6250579401481,18.4623159008102,-56.4423332238043,76.4808627408554,18.4623159008102,21.4088676303166,-0.0042033855176276,5.4039724529068,-10.1776391904088,-65.3182701724885,13.8227196419957,0,1,-19,-23,-23,100,4,13.9536351283391
"shuffle","2026-06-04_shuffle_2","35VML","35VML_shuffle_100.0_ 4x 4_local","2020",FALSE,3.8145584756547,1.55710393369752,2.14099557764266,68.9760925306396,94.8411380096469,2.14099557764266,2.5733782650858,0.0151238763645303,1.27078970094898,-0.355652633232835,-21.8669070374233,1.57870367745889,1,2,2,2,0,100,4,15.3434009075165
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_100.0_ 4x 4_local","2020",FALSE,17.4022862863468,-22.7014152958445,22.9269400380664,-56.606782915833,57.1691368465783,22.9269400380664,24.0329994932148,0.0189945319978449,4.6447745964224,-1.82033565352129,-28.1562971573013,22.7020463691053,-17,-23,-25,-24,-22,100,4,10.645480577151
"shuffle","2026-06-04_shuffle_2","32TMT","32TMT_shuffle_2.5_ 8x 8_local","2020",FALSE,15.7884752392354,-0.178174759744072,0.394012839292117,-1.11591824055428,2.46772390775335,0.394012839292117,0.920534011076937,0.99603452875743,9.53004475490796,-0.273275910945779,-2.78758514854701,0.260200448911371,0,0,0,0,-1,2.5,8,27.8968916217486
"shuffle","2026-06-04_shuffle_2","33NTG","33NTG_shuffle_2.5_ 8x 8_local","2020",FALSE,21.8693325070004,-2.27044738594976,2.36476835009085,-9.40541875699881,9.79614710895297,2.36476835009085,3.50276416169674,0.985288241007653,15.5051105936063,-0.076516948242503,-0.491071603637011,2.2704473859497,-1,-2,-3,-2,-1,2.5,8,11.6998732646306
"shuffle","2026-06-04_shuffle_2","35VML","35VML_shuffle_2.5_ 8x 8_local","2020",FALSE,2.68915580790616,0.431701265948977,0.499251060066905,19.1233647422507,22.115663938644,0.499251060066905,0.806624086250964,0.928465451467921,1.82529424561878,0.198851911436964,12.2261888575962,0.431715415125131,0,0,0,1,1,2.5,8,11.1270101348559
"shuffle","2026-06-04_shuffle_2","49NHC","49NHC_shuffle_2.5_ 8x 8_local","2020",FALSE,39.5831510833201,-0.520550498871209,0.604284475187296,-1.2980111020534,1.50680473708601,0.604284475187296,1.62895106040883,0.972215193422188,6.58895342271124,0.123843172767554,1.91556165292978,0.520714548485183,-1,0,-1,0,-1,2.5,8,8.92029983997345
