"mode","run","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","wasserstein","q05_shift","q25_shift","q50_shift","q75_shift","q95_shift","shuffle_percentage","patch_size","shuffle_type","time_min","location"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_10.0_64x64_local",2020,FALSE,4.91524805914481,-0.538412995361957,0.81003721040758,-9.87250564310421,14.853090471,0.81003721040758,2.4188466659916,0.913296477331997,5.21112712889502,-0.575824608996197,-9.95039590922922,0.548575356309832,0,0,0,-1,-2,10,64,"local",19.8383203109105,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_15.0_64x64_local",2020,FALSE,14.6529397381193,-0.0864093649689668,1.09413457315046,-0.586249530861998,7.4232217820339,1.09413457315046,2.57149734973555,0.868804315114992,4.95889107571041,-0.108382399740651,-2.13887014911906,0.108475655964627,0,0,0,0,0,15,64,"local",7.20790870189667,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_15.0_64x64_local",2020,FALSE,39.0497426019533,-1.05395898023802,1.80709877184874,-2.62808403877125,4.5060647784473,1.80709877184874,4.66087796207737,0.782127193379794,7.15031154933297,0.68520129938929,10.5984472483707,1.05471848101236,-4,-1,-1,0,-1,15,64,"local",11.9788819273313,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_15.0_64x64_local",2020,FALSE,4.68292363798486,-0.770737416521903,1.16210431109049,-14.1324774095556,21.3087006962077,1.16210431109049,2.9366981752172,0.872110245352655,4.93665777878002,-0.850293959111204,-14.6932961881077,0.786024371549216,0,0,0,-1,-3,15,64,"local",20.3015544732412,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_20.0_64x64_local",2020,FALSE,14.6244373202419,-0.111769982671728,1.41878095858393,-0.758471839966779,9.62785694731242,1.41878095858393,2.95414239669857,0.825762689589553,4.92393435014058,-0.142917413868868,-2.82063538712598,0.13793273577645,0,0,0,0,-1,20,64,"local",7.75973798831304,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_20.0_64x64_local",2020,FALSE,38.6670499958132,-1.43665158637812,2.40197171606987,-3.58234160363912,5.9894015297992,2.40197171606987,5.54638514105621,0.710313476126992,7.4188386421489,0.953728392205221,14.7519277372498,1.43780842695012,-5,-1,-1,-1,-1,20,64,"local",11.5098640203476,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_20.0_64x64_local",2020,FALSE,4.46523122320841,-0.988429831298359,1.49630297714605,-18.1241522239734,27.4366698295183,1.49630297714605,3.40364378580117,0.826845314920606,4.66496186151461,-1.12198987637662,-19.3882708409362,1.00826896274562,0,0,0,-2,-4,20,64,"local",18.2618803858757,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_25.0_64x64_local",2020,FALSE,14.6068818120482,-0.128295406531608,1.73387947650334,-0.870674336850446,11.7669400970425,1.73387947650334,3.30363847124206,0.780427084730874,4.88715277469049,-0.176076430909054,-3.47755204750216,0.17069778946556,0,0,0,0,-1,25,64,"local",8.03553758064906,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_25.0_64x64_local",2020,FALSE,38.3381434369361,-1.76555814525528,2.90620807305137,-4.40248175504902,7.24673274135353,2.90620807305137,6.13316697474514,0.661168497071494,7.58699977141731,1.12188952147363,17.3529836012216,1.76756651183786,-6,-2,-1,-1,-1,25,64,"local",11.1192713061968,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_25.0_64x64_local",2020,FALSE,4.27440151558115,-1.17925953892562,1.78717235798772,-21.6232642098487,32.7701399138262,1.78717235798772,3.73908839479983,0.790399567949511,4.42289939634184,-1.36405234154938,-23.5711718937964,1.20325041187161,0,0,0,-2,-4,25,64,"local",19.0889781832695,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_30.0_64x64_local",2020,FALSE,14.579048100797,-0.157321394122558,2.051040760009,-1.06757226857534,13.9182229430126,2.051040760009,3.64504675665337,0.73196325272144,4.87434021333595,-0.187449122040622,-3.70321855812035,0.193177690541853,0,0,0,0,-1,30,64,"local",7.23997095028559,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_30.0_64x64_local",2020,FALSE,37.9970283738719,-2.10667320831939,3.44933980979412,-5.25306424396217,8.60105095965967,3.44933980979412,6.78763389784307,0.60269279964454,7.77188147405667,1.30677122411299,20.2126672801035,2.10793661376179,-7,-2,-2,-1,-1,30,64,"local",10.8538221955299,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_30.0_64x64_local",2020,FALSE,4.09309277760687,-1.3605682768999,2.06921608896161,-24.9477967791115,37.9417801781368,2.06921608896161,4.07852430287436,0.747666171939226,4.20502511931329,-1.58192661857793,-27.3360948946568,1.3880524321674,0,0,0,-2,-5,30,64,"local",18.206352865696,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_50.0_64x64_local",2020,FALSE,14.4930743337188,-0.241001391740751,3.19529271711232,-1.63567363322503,21.6864143815351,3.19529271711232,4.76346452382394,0.533109811267185,4.77013169965258,-0.291845465314606,-5.7654441299025,0.291778652503077,0,0,0,-1,-1,50,64,"local",9.17306422789892,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_50.0_64x64_local",2020,FALSE,36.6709486476568,-3.43275293453455,5.44738024850272,-8.55969099884514,13.5832355458223,5.44738024850272,8.98350781785021,0.409216137940883,8.48697272642943,2.02186247648575,31.2734415705187,3.43495255048252,-10,-4,-3,-2,-2,50,64,"local",11.5061452746391,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_50.0_64x64_local",2020,FALSE,3.55319209312377,-1.900468961383,2.99440621468178,-34.8475811457424,54.9063497851096,2.99440621468178,5.09798606018184,0.576073334746042,3.38353128217083,-2.40342045572039,-41.5317176395911,1.94068416882382,0,0,0,-3,-8,50,64,"local",16.8312601764997,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_65.0_64x64_local",2020,FALSE,14.4361885638652,-0.294937646869705,3.92968879536515,-2.00213916200635,26.6760921001512,3.92968879536515,5.45206888046915,0.380350457760279,4.70387084667895,-0.358261645518042,-7.07728701432219,0.356752735877446,0,0,0,-1,-1,65,64,"local",6.5214368780454,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_65.0_64x64_local",2020,FALSE,35.7445339602161,-4.35916762197522,6.85584286451336,-10.8697388270787,17.0952869536557,6.85584286451336,10.4674427873494,0.272511500054452,8.9639946997187,2.49888444977502,38.651845879918,4.361723618514,-12,-6,-3,-2,-2,65,64,"local",10.675488058726,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_65.0_64x64_local",2020,FALSE,3.28848724106833,-2.16517381343843,3.57504432362728,-39.7012904138806,65.5531080479039,3.57504432362728,5.68094750125569,0.427191995492705,2.92804536856418,-2.85890636932704,-49.4026302415447,2.211509419745,0,0,0,-3,-9,65,64,"local",18.9013811310132,"Australia"
"shuffle","2026-06-22_shuffle_g4","17SNB","17SNB_shuffle_80.0_64x64_local",2020,FALSE,14.3874214936289,-0.345769227485883,4.59285889322918,-2.34687267701182,31.1735521528745,4.59285889322918,6.07136454394031,0.224820085151283,4.66254721191798,-0.398337039469142,-7.87089804237201,0.402257129922285,0,0,0,-1,-1,80,64,"local",7.40146943728129,"USA West"
"shuffle","2026-06-22_shuffle_g4","49NHC","49NHC_shuffle_80.0_64x64_local",2020,FALSE,34.8765527629757,-5.22714881921558,8.10607248210905,-13.0340806783202,20.2127787767817,8.10607248210905,11.6774307014501,0.159978159361568,9.29934638200102,2.83423613205734,43.8389450834504,5.23034195310366,-13,-7,-4,-2,-2,80,64,"local",9.94437773227692,"Malaysia"
"shuffle","2026-06-22_shuffle_g4","55HEV","55HEV_shuffle_80.0_64x64_local",2020,FALSE,3.12796109893592,-2.32569995557085,4.07523451516996,-42.6447469383699,74.7247486493919,4.07523451516996,6.15919602842849,0.259980883644605,2.64533686304833,-3.14161487484289,-54.287905224309,2.37567406329248,0,0,0,-4,-10,80,64,"local",17.4664329965909,"Australia"
