"","X","mode","run","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","band","increment","decrease","colour","time_min","location","abs_increment","model_ID","Location"
"509",509,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B8A_D_5",2020,FALSE,22.3249981282501,0.671455322406224,0.776464324668499,3.10090283343847,3.5858535096573,0.776464324668499,1.21741025045487,0.992936953584881,8.03223243387829,-0.294101675351801,-3.53218681227044,"B8A",5,"True","NIR2",25.7840123097102,"USA East",5,2,NA
"510",510,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B8A_D_5",2020,FALSE,15.8271156987274,1.08355317411563,1.22585205574036,7.34933074897485,8.31449016269989,1.22585205574036,1.61060271943754,0.97638879777544,5.41945619674879,0.350179345326699,6.90787573041039,"B8A",5,"True","NIR2",4.18823309739431,"USA West",5,2,NA
"511",511,"spectral","2026-06-18_spectral_g21a","20MMD","20MMD_spectral_B8A_D_5",2020,FALSE,34.0414221633417,2.89566054693692,2.93121399707534,9.297125504909,9.41127731335184,2.93121399707534,3.10461792333268,0.984640573038125,5.76637039728751,0.578683759040174,11.1549482340299,"B8A",5,"True","NIR2",4.2834569533666,"Brazil",5,2,NA
"512",512,"spectral","2026-06-18_spectral_g21a","49UCP","49UCP_spectral_B8A_D_5",2020,FALSE,5.54891379194109,3.09283951134869,3.20953682324917,125.926138952227,130.677514463245,3.20953682324917,4.72831535617856,0.765347001019748,5.52220204748518,1.69462208020957,44.273982377846,"B8A",5,"True","NIR2",7.46970509688059,"Mongolia",5,2,NA
"513",513,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B11_D_5",2020,FALSE,21.6720781391403,0.0185353332964375,0.228289293402112,0.0855995412050318,1.05428148848003,0.228289293402112,0.483545995848342,0.998406126810702,8.42553399037004,0.0991998811399473,1.19139923811104,"B11",5,"True","SWIR1",25.5294139305751,"USA East",5,2,NA
"514",514,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B11_D_5",2020,FALSE,13.9630338670816,-0.780528657530223,0.822002240540558,-5.29403023337993,5.57532983746885,0.822002240540558,1.07072408060969,0.990348425764334,4.8116043025573,-0.257672548864798,-5.08302380037723,"B11",5,"True","SWIR1",4.13680318593979,"USA West",5,2,NA
"515",515,"spectral","2026-06-18_spectral_g21a","20MMD","20MMD_spectral_B11_D_5",2020,FALSE,31.1431922250101,-0.0025693913946192,0.352408398658586,-0.00824956996160236,1.13148107597719,0.352408398658586,0.624894906670815,0.993280974215601,5.32619684650362,0.138510208256287,2.66998024196548,"B11",5,"True","SWIR1",4.15407985448837,"Brazil",5,2,NA
"516",516,"spectral","2026-06-18_spectral_g21a","49UCP","49UCP_spectral_B11_D_5",2020,FALSE,2.69433566713317,0.23826138654077,0.249704586340544,9.70090312102864,10.1668173602761,0.249704586340544,0.515702573026295,0.993684904006715,3.96065967934081,0.133079712065196,3.47686301012592,"B11",5,"True","SWIR1",9.48573890129725,"Mongolia",5,2,NA
"517",517,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B12_D_5",2020,FALSE,22.7237478496192,1.07020504377533,1.07275173207315,4.94240158929791,4.95416265916374,1.07275173207315,1.22869594653137,0.998218119167897,8.65429069209842,0.327956582868326,3.93878720894436,"B12",5,"True","SWIR2",24.9608642101288,"USA East",5,2,NA
"518",518,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B12_D_5",2020,FALSE,15.0122828657025,0.268720341090686,0.409091098301783,1.82262828703785,2.77470996320513,0.409091098301783,0.657587917047341,0.993981281187983,5.26638280656276,0.197105955140665,3.88824601452514,"B12",5,"True","SWIR2",4.38117991685867,"USA West",5,2,NA
"519",519,"spectral","2026-06-18_spectral_g21a","20MMD","20MMD_spectral_B12_D_5",2020,FALSE,31.1637203865292,0.0179587701245083,0.0187316886076949,0.0576603980525211,0.0601420149502101,0.0187316886076949,0.136863759292563,0.99965834386105,5.19070479115053,0.00301815290319496,0.0581791675877833,"B12",5,"True","SWIR2",3.81576033433278,"Brazil",5,2,NA
"520",520,"spectral","2026-06-18_spectral_g21a","49UCP","49UCP_spectral_B12_D_5",2020,FALSE,2.54278978763206,0.0867155070396546,0.126157472679551,3.53065490424576,5.13654956107931,0.126157472679551,0.370168141575304,0.996957249749919,4.01714415519691,0.189564187921294,4.95258595619158,"B12",5,"True","SWIR2",7.64882918596268,"Mongolia",5,2,NA
"521",521,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B02_D_10",2020,FALSE,24.8824627005498,3.22891989470589,3.25198582198793,14.9117394952777,15.018262143737,3.25198582198793,3.60887174350661,0.990358769893672,9.37196410297519,1.0456299937451,12.5581075660412,"B02",10,"True","Blue",26.017806104819,"USA East",10,2,NA
"522",522,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B02_D_10",2020,FALSE,17.3928028169385,2.64924029232671,2.92057701162016,17.9687934168168,19.8091676061655,2.92057701162016,3.41481623292857,0.930683444330247,5.81490312740638,0.745626275984287,14.7087306106613,"B02",10,"True","Blue",4.36626549164454,"USA West",10,2,NA
"523",523,"spectral","2026-06-18_spectral_g21a","20MMD","20MMD_spectral_B02_D_10",2020,FALSE,33.9172178468328,2.77145623042805,2.79295253193727,8.89834149686775,8.9673598813721,2.79295253193727,3.31324693583851,0.941689184100884,4.38557987805251,-0.802106760194822,-15.4617427020576,"B02",10,"True","Blue",4.87859586874644,"Brazil",10,2,NA
"524",524,"spectral","2026-06-18_spectral_g21a","49UCP","49UCP_spectral_B02_D_10",2020,FALSE,2.89674174361762,0.44066746302522,0.546055593564665,17.9419436336808,22.2328615172403,0.546055593564665,1.02138040790122,0.977735058720329,4.19392699192419,0.366347024648574,9.57124417466664,"B02",10,"True","Blue",9.48773395220439,"Mongolia",10,2,NA
"525",525,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B03_D_10",2020,FALSE,22.2883939389937,0.634851133149848,1.31038470038918,2.93185802823229,6.05159493824508,1.31038470038918,1.85788778704382,0.978012839155084,7.96000803982086,-0.366326069409227,-4.39960809407274,"B03",10,"True","Green",25.3364093343417,"USA East",10,2,NA
"526",526,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B03_D_10",2020,FALSE,16.4838855675709,1.74032304295909,2.54192133528335,11.803951996364,17.2408895817416,2.54192133528335,3.11276675674039,0.865219036551842,4.83361321465553,-0.235663636766568,-4.64886104416366,"B03",10,"True","Green",4.58005063136419,"USA West",10,2,NA
"527",527,"spectral","2026-06-18_spectral_g21a","20MMD","20MMD_spectral_B03_D_10",2020,FALSE,24.5489531513388,-6.5968084650659,6.61383409072233,-21.1804371532572,21.2351014952826,6.61383409072233,6.91170589265533,0.918911932252154,5.02442115983255,-0.163265478414785,-3.14717310045436,"B03",10,"True","Green",4.11721073389053,"Brazil",10,2,NA
"528",528,"spectral","2026-06-18_spectral_g21a","49UCP","49UCP_spectral_B03_D_10",2020,FALSE,3.42157748230238,0.965503201709977,1.0629590598023,39.310830675573,43.2787830645708,1.0629590598023,1.76292080001077,0.947247540540325,4.44467533719941,0.617095369923794,16.1223377486488,"B03",10,"True","Green",8.91888763109843,"Mongolia",10,2,NA
"529",529,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B04_D_10",2020,FALSE,20.4293056921822,-1.22423711366163,1.34357642589123,-5.65374971033023,6.20488036502104,1.34357642589123,1.84836273228178,0.98617307441336,8.32851336776499,0.00217925853489653,0.0261730853735587,"B04",10,"True","Red",25.9840012749036,"USA East",10,2,NA
"530",530,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B04_D_10",2020,FALSE,18.246605329954,3.50304280534222,3.75230525029488,23.7598124570944,25.4504652049398,3.75230525029488,4.48539100607366,0.914261067735466,6.5398371146599,1.4705602632378,29.0092710723673,"B04",10,"True","Red",4.97330619096756,"USA West",10,2,NA
"531",531,"spectral","2026-06-18_spectral_g21a","20MMD","20MMD_spectral_B04_D_10",2020,FALSE,35.5521501535419,4.40638853713718,4.4091109370549,14.1476345687315,14.1563754046476,4.4091109370549,4.78003952463026,0.935442530156424,4.58834867109018,-0.599337967157155,-11.5530873190838,"B04",10,"True","Red",3.97628386815389,"Brazil",10,2,NA
"532",532,"spectral","2026-06-18_spectral_g21a","49UCP","49UCP_spectral_B04_D_10",2020,FALSE,2.52316027547189,0.0670859948794882,0.367620265818807,2.73143183858866,14.9677991713727,0.367620265818807,0.763322286561196,0.982755927384537,4.03952070549657,0.211940738220963,5.53719948460849,"B04",10,"True","Red",9.31187893152237,"Mongolia",10,2,NA
"533",533,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B05_D_10",2020,FALSE,16.9208012288399,-4.73274157700393,4.75544336036188,-21.8566616070173,21.9615025725881,4.75544336036188,5.41586644114839,0.948902861288023,7.73097838977711,-0.595355719452979,-7.15027419801713,"B05",10,"True","RedEdge",23.5181045254072,"USA East",10,2,NA
"534",534,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B05_D_10",2020,FALSE,8.54203272784445,-6.20152979676737,6.20534833006916,-42.0626275801048,42.088527245097,6.20534833006916,6.84994152725493,0.849420356709431,3.16299527721955,-1.90628157420254,-37.6046057470262,"B05",10,"True","RedEdge",3.97251376310984,"USA West",10,2,NA
"535",535,"spectral","2026-06-18_spectral_g21a","20MMD","20MMD_spectral_B05_D_10",2020,FALSE,31.560947597727,0.415185981322274,0.8702768671682,1.3330416717233,2.79420640884189,0.8702768671682,1.21358282643775,0.978607597515791,4.67509884421672,-0.512587794030618,-9.88085498941772,"B05",10,"True","RedEdge",3.85974918603897,"Brazil",10,2,NA
"536",536,"spectral","2026-06-18_spectral_g21a","49UCP","49UCP_spectral_B05_D_10",2020,FALSE,1.67369431742287,-0.782379963169532,0.953125787666901,-31.854898255798,38.8068795475114,0.953125787666901,1.99436144867577,0.951380145513527,2.2359966556417,-1.59158331163392,-41.5819741257233,"B05",10,"True","RedEdge",9.51393313407898,"Mongolia",10,2,NA
"537",537,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B08_D_10",2020,FALSE,22.5854275481359,0.931884742291992,2.07867927689652,4.30361327311526,9.59971906461204,2.07867927689652,3.06571909594598,0.938191853892046,8.28606520156795,-0.0402689076621385,-0.483633098718664,"B08",10,"True","NIR",25.4041731993357,"USA East",10,2,NA
"538",538,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B08_D_10",2020,FALSE,18.6921169281327,3.94855440352091,4.38088930154221,26.7815488755142,29.7139127278707,4.38088930154221,5.3264371004086,0.787381773091518,5.72754524254881,0.658268391126714,12.9854496098797,"B08",10,"True","NIR",4.1821578502655,"USA West",10,2,NA
"539",539,"spectral","2026-06-18_spectral_g21a","20MMD","20MMD_spectral_B08_D_10",2020,FALSE,26.7789528229693,-4.36680879343541,4.40038417565668,-14.0205555003522,14.1283563068786,4.40038417565668,4.61351885209217,0.97644777810432,4.08428831963994,-1.10339831860739,-21.2695637873026,"B08",10,"True","NIR",4.87258254289627,"Brazil",10,2,NA
"540",540,"spectral","2026-06-18_spectral_g21a","49UCP","49UCP_spectral_B08_D_10",2020,FALSE,12.2548364519149,9.79876217132246,9.87771861419116,398.960334740324,402.175076390958,9.87771861419116,11.0484070631938,0.419519685007205,5.34467651578213,1.51709654850652,39.6359203851292,"B08",10,"True","NIR",10.6224815130234,"Mongolia",10,2,NA
"541",541,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B8A_D_10",2020,FALSE,22.8723918803204,1.21884907447648,1.60005561576258,5.62886676515372,7.38934792384529,1.60005561576258,2.35418631539956,0.972374371489537,7.56805336934297,-0.758280739887115,-9.10701792577035,"B8A",10,"True","NIR2",28.0813022216161,"USA East",10,2,NA
"542",542,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B8A_D_10",2020,FALSE,17.2585586841575,2.5149961595457,2.71208306069865,17.0582663135002,18.3950321109386,2.71208306069865,3.30659022883321,0.9174028536672,5.38443414992383,0.315157298501734,6.21700703549703,"B8A",10,"True","NIR2",4.81185119946798,"USA West",10,2,NA
"543",543,"spectral","2026-06-18_spectral_g21a","20MMD","20MMD_spectral_B8A_D_10",2020,FALSE,35.1045979148703,3.95883629846555,4.00936726529373,12.7106742394779,12.8729145065503,4.00936726529373,4.25158888419606,0.96797648636124,5.86273773003501,0.675051091787676,13.0125649226905,"B8A",10,"True","NIR2",4.30591333707174,"Brazil",10,2,NA
"544",544,"spectral","2026-06-18_spectral_g21a","49UCP","49UCP_spectral_B8A_D_10",2020,FALSE,9.96481116653202,7.50873688593961,7.59354138346676,305.721082838281,309.173930262207,7.59354138346676,8.73019885014675,0.573563332428845,5.35834506128591,1.5307650940103,39.9930271110668,"B8A",10,"True","NIR2",8.90261528889338,"Mongolia",10,2,NA
"545",545,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B11_D_10",2020,FALSE,21.6396744371878,-0.0138683686561087,0.473463531639974,-0.0640466494580552,2.18654072400658,0.473463531639974,0.774092823652566,0.996110373435842,8.54043800917445,0.214103899944362,2.57140654140961,"B11",10,"True","SWIR1",23.9818493684133,"USA East",10,2,NA
"546",546,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B11_D_10",2020,FALSE,13.0855673627735,-1.65799516183829,1.71882909591488,-11.2455531630877,11.6581666950955,1.71882909591488,2.08717887898295,0.971081158329279,4.54509374783899,-0.524183103583108,-10.3403921100908,"B11",10,"True","SWIR1",5.23092334270477,"USA West",10,2,NA
"547",547,"spectral","2026-06-18_spectral_g21a","20MMD","20MMD_spectral_B11_D_10",2020,FALSE,30.9202082762784,-0.225553340126304,0.588154003299364,-0.724186304718594,1.88839178358566,0.588154003299364,0.967334401968752,0.985243192161747,5.4216950979554,0.234008459708069,4.5108441589897,"B11",10,"True","SWIR1",4.31639221906662,"Brazil",10,2,NA
"548",548,"spectral","2026-06-18_spectral_g21a","49UCP","49UCP_spectral_B11_D_10",2020,FALSE,2.90613184477004,0.450057564177639,0.475431666500751,18.324265179353,19.3573814219526,0.475431666500751,0.807553851592153,0.987419044215883,4.06800637876475,0.240426411489138,6.28142099040894,"B11",10,"True","SWIR1",9.6461072007815,"Mongolia",10,2,NA
"549",549,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B12_D_10",2020,FALSE,23.6285734105855,1.97503060474161,1.97990106809497,9.12105064030718,9.14354332613247,1.97990106809497,2.20148711431396,0.99644204872121,8.97001997307625,0.643685863846166,7.73072345406622,"B12",10,"True","SWIR2",26.3236918052038,"USA East",10,2,NA
"550",550,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B12_D_10",2020,FALSE,15.2407294122201,0.497166887608254,0.776454180663611,3.37209468049747,5.2663946001345,0.776454180663611,1.07175107767453,0.986438157240483,5.4579000728639,0.388623221441806,7.66624575520638,"B12",10,"True","SWIR2",5.07773156960805,"USA West",10,2,NA
"551",551,"spectral","2026-06-18_spectral_g21a","20MMD","20MMD_spectral_B12_D_10",2020,FALSE,31.1817318624602,0.0359702460554416,0.0374074710563947,0.115490019150778,0.120104531451534,0.0374074710563947,0.193410111050065,0.999330527974157,5.19379945946276,0.00611282121542356,0.117833277946194,"B12",10,"True","SWIR2",4.63617422580719,"Brazil",10,2,NA
"552",552,"spectral","2026-06-18_spectral_g21a","49UCP","49UCP_spectral_B12_D_10",2020,FALSE,2.56651930484327,0.110445024250863,0.1966974096465,4.49681123749333,8.00860996757218,0.1966974096465,0.499143084111557,0.994608123147553,4.08869675989936,0.261116792623746,6.82198137873532,"B12",10,"True","SWIR2",8.69765594800313,"Mongolia",10,2,NA
"553",553,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B02_D_15",2020,FALSE,26.2730286478901,4.61948584204621,4.64456051231234,21.3336260189233,21.4494254079238,4.64456051231234,5.09013775082733,0.984314490145595,9.74880084871111,1.42246673948103,17.0839498009594,"B02",15,"True","Blue",25.1818292975426,"USA East",15,2,NA
"554",554,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B02_D_15",2020,FALSE,16.4372682717076,1.6937057470958,2.8404936826327,11.4877645363422,19.2659927198124,2.8404936826327,3.46999095260309,0.840392547953627,5.53446078613985,0.465183934717758,9.17653441214715,"B02",15,"True","Blue",4.84802638292313,"USA West",15,2,NA
"555",555,"spectral","2026-06-18_spectral_g21a","20MMD","20MMD_spectral_B02_D_15",2020,FALSE,33.8889975378954,2.74323592149069,2.80865374502091,8.80773427626121,9.01777191905806,2.80865374502091,3.33535031856526,0.932148531494025,4.5691106858165,-0.618575952430833,-11.923926705022,"B02",15,"True","Blue",4.97840888102849,"Brazil",15,2,NA
"556",556,"spectral","2026-06-18_spectral_g21a","49UCP","49UCP_spectral_B02_D_15",2020,FALSE,3.07710132147217,0.621027040879771,0.758631944032956,25.2853525557859,30.8879886096105,0.758631944032956,1.36348060881903,0.963210184096503,4.33117475861579,0.503594791340182,13.1570024831808,"B02",15,"True","Blue",9.63797599077225,"Mongolia",15,2,NA
"557",557,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B03_D_15",2020,FALSE,22.0291725427876,0.375629736943701,1.82626042649534,1.73472646167779,8.43400289213861,1.82626042649534,2.49414031261114,0.956200799685425,7.58798061170198,-0.738353497528114,-8.86769000429154,"B03",15,"True","Green",24.6065204103788,"USA East",15,2,NA
"558",558,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B03_D_15",2020,FALSE,17.9713903569139,3.2278278323021,4.15064880858636,21.8931335415969,28.1522786752359,4.15064880858636,4.93048449655681,0.739661160234499,5.25032744857366,0.181050597151561,3.57152711240797,"B03",15,"True","Green",4.3391335606575,"USA West",15,2,NA
"559",559,"spectral","2026-06-18_spectral_g21a","20MMD","20MMD_spectral_B03_D_15",2020,FALSE,21.6714900508206,-9.47427156558414,9.49874951223793,-30.4191359398126,30.4977275214065,9.49874951223793,9.78333261886166,0.882917425230811,4.44310887958809,-0.744577758659248,-14.3527897997864,"B03",15,"True","Green",4.93241305351257,"Brazil",15,2,NA
"560",560,"spectral","2026-06-18_spectral_g21a","49UCP","49UCP_spectral_B03_D_15",2020,FALSE,4.05655188294369,1.60047760235128,1.75126683123517,65.1640552974338,71.3034961960827,1.75126683123517,2.77916752625065,0.887583352044458,4.8302990775514,1.00271911027578,26.1972086500781,"B03",15,"True","Green",9.03570212125778,"Mongolia",15,2,NA
"561",561,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B04_D_15",2020,FALSE,18.5687380104944,-3.0848047953495,3.15995411520534,-14.2461897482982,14.5932429789389,3.15995411520534,3.97602101439031,0.953857686724062,8.14813669719092,-0.178197412039166,-2.14016648505165,"B04",15,"True","Red",24.7852499524752,"USA East",15,2,NA
"562",562,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B04_D_15",2020,FALSE,19.4378148111302,4.69425228651842,5.03343007161401,31.8393351585289,34.1398496002006,5.03343007161401,5.91972394959592,0.872000593088706,7.03758749998357,1.96831064856148,38.8282334197097,"B04",15,"True","Red",4.98623508214951,"USA West",15,2,NA
"563",563,"spectral","2026-06-18_spectral_g21a","20MMD","20MMD_spectral_B04_D_15",2020,FALSE,35.2326717743405,4.08691015793573,4.10627109086518,13.1218822267718,13.184044562591,4.10627109086518,4.7221079311127,0.895025265709559,4.15132588490613,-1.03636075334121,-19.9773198654756,"B04",15,"True","Red",3.98969263633092,"Brazil",15,2,NA
"564",564,"spectral","2026-06-18_spectral_g21a","49UCP","49UCP_spectral_B04_D_15",2020,FALSE,2.58074491660639,0.124670636013991,0.502366064616287,5.07601243981598,20.4540257021509,0.502366064616287,0.992759139537302,0.971700213386309,4.10984509778287,0.282265130507261,7.3745064223484,"B04",15,"True","Red",8.67299116849899,"Mongolia",15,2,NA
"565",565,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B05_D_15",2020,FALSE,12.5431463356628,-9.11039647018108,9.14404497854456,-42.0734683089474,42.2288632420777,9.14404497854456,10.1659424239994,0.842116652969159,6.58304367037666,-1.74329043885343,-20.9370704560237,"B05",15,"True","RedEdge",24.1909364064534,"USA East",15,2,NA
"566",566,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B05_D_15",2020,FALSE,6.25613027093561,-8.4874322536762,8.48960536954946,-57.5670380853197,57.5817775071496,8.48960536954946,9.28517702968645,0.73246661927866,2.2072963817883,-2.8619804696338,-56.45737160382,"B05",15,"True","RedEdge",4.64114267428716,"USA West",15,2,NA
"567",567,"spectral","2026-06-18_spectral_g21a","20MMD","20MMD_spectral_B05_D_15",2020,FALSE,29.6272668372299,-1.51849477917484,1.82602939257142,-4.87544596878644,5.86285034561373,1.82602939257142,2.22405070466087,0.95559088889556,4.40651925085784,-0.781167387389495,-15.0581066641568,"B05",15,"True","RedEdge",4.3419761578242,"Brazil",15,2,NA
"568",568,"spectral","2026-06-18_spectral_g21a","49UCP","49UCP_spectral_B05_D_15",2020,FALSE,1.46167636603368,-0.994397914558724,1.26295879715143,-40.4872899169351,51.4218485626097,1.26295879715143,2.69455304289739,0.891274306286521,1.6060893454503,-2.22149062182531,-58.0390387873861,"B05",15,"True","RedEdge",7.71345642010371,"Mongolia",15,2,NA
"569",569,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B08_D_15",2020,FALSE,22.0612419771931,0.407699171349183,3.19845666514644,1.88282894399688,14.7710547591466,3.19845666514644,4.77328444227538,0.842314309602856,8.58750303206061,0.261168922830525,3.13666157764445,"B08",15,"True","NIR",27.3740606705348,"USA East",15,2,NA
"570",570,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B08_D_15",2020,FALSE,19.8836517665611,5.14008924194933,5.69845959018112,34.8632783519508,38.6504929230539,5.69845959018112,6.73336473385359,0.70226488126858,5.98763619104101,0.918359339618916,18.1161804047314,"B08",15,"True","NIR",5.10106787284215,"USA West",15,2,NA
"571",571,"spectral","2026-06-18_spectral_g21a","20MMD","20MMD_spectral_B08_D_15",2020,FALSE,23.9841151750218,-7.16164644138296,7.21242430207728,-22.9939679420485,23.1570009136602,7.21242430207728,7.47017777510985,0.964749961854124,3.37678126015712,-1.81090537809021,-34.907763409203,"B08",15,"True","NIR",4.37698920965195,"Brazil",15,2,NA
"572",572,"spectral","2026-06-18_spectral_g21a","49UCP","49UCP_spectral_B08_D_15",2020,FALSE,14.6531124548104,12.197038174218,12.3527298647498,496.607055845075,502.94610233736,12.3527298647498,13.4098889894928,0.140429267847869,4.62356900483722,0.795989037561608,20.7961438916239,"B08",15,"True","NIR",9.51934018135071,"Mongolia",15,2,NA
"573",573,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B8A_D_15",2020,FALSE,22.3920373333297,0.738494527485873,2.39399346865223,3.41050207860936,11.055897365701,2.39399346865223,3.4647320631011,0.913678442542916,7.5262885327546,-0.800045576475486,-9.60861726157015,"B8A",15,"True","NIR2",25.1936387260755,"USA East",15,2,NA
"574",574,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B8A_D_15",2020,FALSE,18.043991585292,3.30042906068015,3.73072540685476,22.3855601736057,25.304097300954,3.73072540685476,4.45495268736869,0.827833155834006,5.12761463968029,0.0583377882581964,1.15081085464549,"B8A",15,"True","NIR2",4.03760685920715,"USA West",15,2,NA
"575",575,"spectral","2026-06-18_spectral_g21a","20MMD","20MMD_spectral_B8A_D_15",2020,FALSE,35.2724644581678,4.12670284176307,4.19392421398424,13.2496449840851,13.46547329822,4.19392421398424,4.48850687431627,0.950890692372652,5.66685325647842,0.479166618231083,9.23661453832473,"B8A",15,"True","NIR2",4.98852330843608,"Brazil",15,2,NA
"576",576,"spectral","2026-06-18_spectral_g21a","49UCP","49UCP_spectral_B8A_D_15",2020,FALSE,12.6085342100642,10.1524599294718,10.2725722180392,413.361273708016,418.251691294997,10.2725722180392,10.9706886021004,0.440386820876286,4.02538030393295,0.197800336657338,5.16776496764162,"B8A",15,"True","NIR2",8.80448284546534,"Mongolia",15,2,NA
"577",577,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B11_D_15",2020,FALSE,21.5467871524792,-0.10675565336469,0.73504754048652,-0.493017028769439,3.39458326555294,0.73504754048652,1.11417173311604,0.992244832939097,8.66032628537502,0.333992176144926,4.01127521143647,"B11",15,"True","SWIR1",28.2932210961978,"USA East",15,2,NA
"578",578,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B11_D_15",2020,FALSE,12.2192853832768,-2.52427714133505,2.5948736225252,-17.1212156975033,17.6000448886998,2.5948736225252,3.06995132710041,0.943610647927792,4.2974197382291,-0.771857113192993,-15.2261779306147,"B11",15,"True","SWIR1",4.53543833494186,"USA West",15,2,NA
"579",579,"spectral","2026-06-18_spectral_g21a","20MMD","20MMD_spectral_B11_D_15",2020,FALSE,30.4611581292539,-0.684603487150834,0.879487823575231,-2.19806308024347,2.82378011623898,0.879487823575231,1.38208912053424,0.975593722246975,5.44037786170485,0.252691223457521,4.87098086446666,"B11",15,"True","SWIR1",4.51392532189687,"Brazil",15,2,NA
"580",580,"spectral","2026-06-18_spectral_g21a","49UCP","49UCP_spectral_B11_D_15",2020,FALSE,3.06825879751798,0.612184516925576,0.657366667508091,24.9253258243443,26.7649342978965,0.657366667508091,1.0645970669533,0.979322574222054,4.14717984561477,0.319599878339158,8.34992034318338,"B11",15,"True","SWIR1",8.0230631629626,"Mongolia",15,2,NA
"581",581,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B12_D_15",2020,FALSE,24.3492886800411,2.69574587419724,2.70436836372361,12.4494448708399,12.4892650961198,2.70436836372361,3.00007440722879,0.994369087598013,9.256608834212,0.93027472498191,11.1726807113188,"B12",15,"True","SWIR2",23.4096147894859,"USA East",15,2,NA
"582",582,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B12_D_15",2020,FALSE,15.5085203769666,0.76495785235478,1.14711107719082,5.18841935982443,7.78041993090829,1.14711107719082,1.51206037172504,0.976305594544748,5.65472421810336,0.585447366681263,11.5489325961163,"B12",15,"True","SWIR2",4.36463616689046,"USA West",15,2,NA
"583",583,"spectral","2026-06-18_spectral_g21a","20MMD","20MMD_spectral_B12_D_15",2020,FALSE,31.1997717581887,0.0540101417839516,0.0561291585623016,0.173410887969758,0.180214435766881,0.0561291585623016,0.236915931423581,0.999014705883019,5.19691179635515,0.00922515810781199,0.177827975186426,"B12",15,"True","SWIR2",4.36816908915838,"Brazil",15,2,NA
"584",584,"spectral","2026-06-18_spectral_g21a","49UCP","49UCP_spectral_B12_D_15",2020,FALSE,2.59818547478671,0.142111194194305,0.254516441749277,5.78611141027983,10.3627338863663,0.254516441749277,0.599738198821662,0.992673647824995,4.15395160355428,0.326371636278667,8.52684043361663,"B12",15,"True","SWIR2",7.70626225471497,"Mongolia",15,2,NA
"585",585,"spectral","2026-06-18_spectral_g21a","10TES","10TES_spectral_B02_D_20",2020,FALSE,26.5171193899844,4.86357658414054,4.91265008520352,22.4608814721439,22.6875118277536,4.91265008520352,5.40159482797163,0.977017974448419,9.67539306374964,1.34905895451955,16.2023158910241,"B02",20,"True","Blue",23.8075992743174,"USA East",20,2,NA
"586",586,"spectral","2026-06-18_spectral_g21a","17SNB","17SNB_spectral_B02_D_20",2020,FALSE,14.8706582309216,0.127095706309824,3.02298499434024,0.862042034261797,20.5037621625973,3.02298499434024,3.87716702606786,0.712732725564332,5.15341531757269,0.0841384661505993,1.65977255961066,"B02",20,"True","Blue",4.35358944733938,"USA West",20,2,NA
