"mode","run","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","shift_distance","time_min"
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_1500_N","2020",FALSE,32.1740078448642,1.0282462284595,1.27500534642233,3.30140017484085,4.09367207687987,1.27500534642233,1.58858183056788,0.97319110933536,5.25519562362261,0.0675089853752784,1.30133121144122,1500,4.71545247236888
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_1500_N","2020",FALSE,14.9599564918187,-1.03192601563705,2.0110808103859,-6.45281138825239,12.5756352289875,2.0110808103859,2.6211729515112,0.977706785745494,10.8128793581885,1.04778256600729,10.7298738384881,1500,21.1676169435183
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_1500_N","2020",FALSE,4.90775447879735,-4.52467515903379,4.68860449163826,-47.9693497090764,49.7072829765242,4.68860449163826,7.07857869959099,0.921299165005115,3.5675705325849,-4.98317113453482,-58.2776480512407,1500,19.9581026395162
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_1500_N","2020",FALSE,22.6980867619511,0.41809433726614,0.963372277301849,1.87654613743457,4.32393449216117,0.963372277301849,1.40356934830319,0.996443530695294,15.4802753926083,-0.251046414109046,-1.59583801789528,1500,6.76060811281204
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_1500_N","2020",FALSE,1.87251791137194,-1.93372202555163,2.12523349782021,-50.8039970573842,55.8355104522904,2.12523349782021,3.15381257407212,0.764559422534248,1.22342813652114,-2.07530444524368,-62.9121759282892,1500,9.97686670621236
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_1500_N","2020",FALSE,2.85209913619097,0.172430899840855,1.06708211557552,6.43478537760022,39.8214264400491,1.06708211557552,1.35745633189568,0.743329825592603,0.832074077167829,-1.01246445642589,-54.8898512005224,1500,6.76896629333496
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_1500_N","2020",FALSE,39.6702400799254,-0.433461502265899,1.04123353004245,-1.08085160512561,2.59635267809001,1.04123353004245,1.41771769057261,0.979126418341831,6.63888787916419,0.173777629220512,2.68792986510981,1500,5.21836824814479
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_1500_N","2020",FALSE,1.50838344596997,-0.947690834622435,1.12457514247376,-38.5855933638071,45.7875053437925,1.12457514247376,2.29075353072777,0.874200770613848,2.39988502420931,-1.4276949430663,-37.3001989578942,1500,6.69198769330978
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_1500_N","2020",FALSE,8.09025064085009,2.63658958634332,2.72621574497107,48.3453144592568,49.9887271637131,2.72621574497107,4.08013974798638,0.974846356011563,8.47553650475664,2.68858476686542,46.4594295691352,1500,8.34912870724996
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_2000_N","2020",FALSE,9.80534228160383,-11.84820052424,11.8711392040761,-54.7171455058266,54.8230805024308,11.8711392040761,12.8974101814541,0.817983009315456,5.07226924765201,-3.25406486157808,-39.0816032468696,2000,19.5455847263336
